#,Squadra,Giocate,Min,Totale,Media,40 Min
449,"(2015) 
Grissin Bon Reggio Emilia",30,6050,2424,7.6,7.5
450,"(2023) 
Germani Brescia",30,6025,2618,7.6,7.5
451,"(2022) 
Happy Casa Brindisi",30,6025,2494,7.6,7.5
452,"(2016) 
EA7 Emporio Armani Milano",30,6000,2584,7.6,7.6
453,"(2020) 
Banco di Sardegna Sassari",28,5625,2527,8.1,8.1
454,"(2016) 
Grissin Bon Reggio Emilia",30,6050,2458,7.5,7.4
455,"(2017) 
Vanoli Cremona",30,6000,2554,7.5,7.5
456,"(2016) 
Umana Reyer Venezia",30,6125,2447,7.5,7.3
457,"(2015) 
Obiettivo Lavoro Bologna",30,6125,2239,7.5,7.3
458,"(2022) 
Dolomiti Energia Trentino",30,6050,2288,7.5,7.4
459,"(2022) 
Dolomiti Energia Trentino",30,6050,2288,7.5,7.4
460,"(2012) 
Montepaschi Siena",30,6000,2309,7.5,7.5
461,"(2012) 
Vanoli Cremona",30,6025,2397,7.4,7.4
462,"(2023) 
Banco di Sardegna Sassari",30,6025,2394,7.4,7.4
463,"(2017) 
Grissin Bon Reggio Emilia",30,6000,2322,7.4,7.4
464,"(2023) 
Generazione Vincente Napoli Basket",30,6029,2587,7.4,7.4
465,"(2021) 
Carpegna Prosciutto Pesaro",30,6075,2408,7.4,7.3
466,"(2014) 
Acea Roma",30,6025,2143,7.4,7.3
467,"(2011) 
Benetton Treviso",32,6450,2403,6.9,6.8
468,"(2015) 
Umana Reyer Venezia",30,6150,2320,7.3,7.2
469,"(2013) 
Enel Brindisi",30,6025,2286,7.3,7.3
470,"(2021) 
A|X Armani Exchange Milano",30,6050,2465,7.3,7.2
471,"(2021) 
A|X Armani Exchange Milano",30,6050,2465,7.3,7.2
472,"(2012) 
Oknoplast Bologna",30,6025,2249,7.3,7.2
473,"(2022) 
NutriBullet Treviso Basket",30,6000,2433,7.3,7.3
474,"(2011) 
Acea Roma",32,6525,2519,6.8,6.7
475,"(2011) 
EA7 Armani Milano",32,6400,2532,6.8,6.8
476,"(2021) 
Virtus Segafredo Bologna",30,6080,2666,7.2,7.1
477,"(2021) 
Virtus Segafredo Bologna",30,6080,2666,7.2,7.1
478,"(2016) 
Sidigas Avellino",30,6075,2392,7.2,7.1
479,"(2016) 
VL Pallacanestro Pesaro",30,6050,2285,7.2,7.2
480,"(2016) 
Germani Basket Brescia",30,6025,2360,7.2,7.2
481,"(2017) 
Red October Cantù",30,6050,2619,7.2,7.1
482,"(2018) 
Fiat Torino",30,6125,2492,7.2,7
483,"(2018) 
Openjobmetis Varese",30,6000,2385,7.2,7.2
484,"(2014) 
EA7 Emporio Armani Milano",30,6000,2584,7.2,7.2
485,"(2014) 
Sidigas Avellino",30,6000,2283,7.1,7.1
486,"(2015) 
Manital Torino",30,6075,2261,7.1,7
487,"(2023) 
Virtus Segafredo Bologna",30,6050,2668,7.1,7
488,"(2013) 
Grissin Bon Reggio Emilia",30,6000,2341,7.1,7.1
489,"(2022) 
Carpegna Prosciutto Pesaro",30,6050,2531,7.1,7
490,"(2022) 
Carpegna Prosciutto Pesaro",30,6050,2531,7.1,7
491,"(2015) 
Vanoli Cremona",30,6125,2258,7,6.9
492,"(2020) 
Virtus Segafredo Bologna",28,5600,2397,7.5,7.5
493,"(2023) 
Carpegna Prosciutto Pesaro",30,6050,2417,7,6.9
494,"(2012) 
EA7 Emporio Armani Milano",30,6075,2441,6.9,6.8
495,"(2013) 
Victoria Libertas Pesaro",30,6125,2360,6.9,6.8
496,"(2015) 
Giorgio Tesi Group Pistoia",30,6050,2311,6.9,6.8
497,"(2022) 
EA7 Emporio Armani Milano",30,6025,2481,6.9,6.9
498,"(2022) 
EA7 Emporio Armani Milano",30,6025,2481,6.9,6.9
499,"(2014) 
Granarolo Bologna",30,6000,2331,6.9,6.9
500,"(2016) 
Banco di Sardegna Sassari",30,6000,2301,6.9,6.9
501,"(2018) 
Grissin Bon Reggio Emilia",30,6000,2363,6.9,6.9
502,"(2020) 
De'Longhi Treviso",28,5600,2353,7.4,7.4
503,"(2014) 
Grissin Bon Reggio Emilia",30,6075,2317,6.8,6.7
504,"(2022) 
Virtus Segafredo Bologna",30,6025,2542,6.8,6.8
505,"(2022) 
Virtus Segafredo Bologna",30,6025,2542,6.8,6.8
506,"(2018) 
A|X Armani Exchange Milano",30,5875,2609,6.8,7
507,"(2021) 
Vanoli Basket Cremona",30,6075,2386,6.8,6.7
