#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
156,Riccardo Moraschini,0,VEN,26,15.4,5.2,1.7,4.9,352,0.7,2.3,288,1.1,1.4,778,0.3,2.0,2.2,1.0,0.4,0.1,0.6,0.7
157,Adam Mokoka,0,VEN,8,15.5,5.1,2.0,5.1,390,0.5,2.1,235,0.6,1.9,333,0.3,1.9,2.1,0.8,0.4,0.0,1.1,2.3
158,Riccardo Visconti,0,PES,34,13.2,5.1,1.6,4.3,386,0.9,2.6,322,0.9,1.1,795,0.6,1.0,1.6,0.5,0.6,0.1,0.3,2.5
159,Lorenzo Uglietti,0,NAP,29,21.0,5.0,1.9,3.9,487,0.2,0.9,259,0.9,1.3,692,0.5,3.0,3.6,2.1,0.8,0.2,1.0,2.3
160,Mike Cobbins,0,BRE,24,17.6,4.6,1.8,3.0,592,0.0,0.0,0,1.1,2.1,529,1.2,3.0,4.2,0.8,0.3,0.3,1.1,2.5
161,Marcus Lee,0,REG,10,14.2,4.6,1.9,2.8,679,0.0,0.0,0,0.8,1.6,500,1.4,2.0,3.4,0.9,0.5,0.8,1.2,2.7
162,Jon Axel Gudmundsson,0,PES,19,17.7,4.6,1.5,4.7,315,0.6,2.6,220,1.1,1.5,714,0.5,1.7,2.2,2.1,0.7,0.0,0.9,2.5
163,Ismael Bako,0,BOL,23,15.7,4.6,1.8,3.0,618,0.0,0.0,0,0.9,1.3,677,1.6,2.6,4.1,0.7,0.2,0.5,0.7,2.1
164,Matteo Imbro,0,SCAF,23,14.2,4.4,1.4,4.1,347,0.8,3.0,265,0.7,0.8,944,0.5,1.4,1.9,1.8,0.3,0.0,0.7,1.3
165,Kaspar Treier,0,SAS,29,14.3,4.2,1.4,3.3,423,0.8,2.1,393,0.6,0.7,895,0.3,1.9,2.3,0.8,0.2,0.1,0.8,1.9
166,Roberts Stumbris,0,TRIE,7,14.0,4.1,1.6,4.9,324,1.0,3.6,280,0.0,0.4,0,0.9,2.0,2.9,0.0,0.0,0.0,0.9,1.3
167,Davide Casarin,0,VER,30,16.8,4.1,1.4,4.3,331,0.4,1.3,316,0.9,1.4,619,0.7,1.2,1.9,1.8,0.5,0.0,1.2,3.1
168,Joonas Riismaa,0,NBB,30,12.3,4.1,1.3,3.0,449,0.9,2.0,459,0.5,0.6,789,0.8,0.9,1.7,0.4,0.3,0.0,0.3,1.8
169,Giovanni De Nicolao,0,VAR,30,14.8,4.1,1.6,4.5,351,0.7,2.4,288,0.3,0.5,533,0.7,1.5,2.2,1.8,0.5,0.1,0.7,2.3
170,Jordan Philippe Bayehe,0,NBB,32,16.6,4.0,1.4,2.8,500,0.0,0.1,0,1.3,1.9,667,1.3,2.3,3.6,0.3,0.4,0.3,0.8,2.1
171,Andrea Zerini,0,NAP,30,19.5,3.9,1.4,2.8,494,0.6,1.5,386,0.5,0.6,789,0.6,2.6,3.1,1.1,0.6,0.8,0.6,2.5
172,Giovanni Vildera,0,TRIE,29,11.1,3.9,1.7,2.9,583,0.0,0.1,0,0.5,0.8,609,1.1,1.5,2.6,0.6,0.1,0.1,0.6,1.9
173,Kendrick Ray,0,VEN,4,11.0,3.8,1.3,3.5,357,0.3,2.0,125,1.0,1.3,800,0.0,0.8,0.8,0.8,0.3,0.0,1.0,1.5
174,Giampaolo Ricci,0,MIL,44,14.3,3.7,1.4,2.9,492,0.6,1.6,406,0.3,0.3,846,0.6,1.6,2.2,0.6,0.4,0.2,0.6,1.6
175,Stefano Tonut,0,MIL,37,14.2,3.7,1.3,2.9,450,0.4,1.1,310,0.7,0.9,743,0.2,1.6,1.8,0.8,0.4,0.0,0.9,1.2
176,Artjoms Butjankovs,0,SCAF,9,16.2,3.7,1.2,3.3,367,0.0,0.3,0,1.2,1.7,733,1.2,1.1,2.3,0.6,0.3,0.1,1.2,2.8
177,Simone Zanotti,0,NAP,20,11.0,3.6,1.4,3.6,394,0.5,1.9,270,0.3,0.5,600,0.6,1.9,2.5,0.4,0.3,0.4,0.5,1.4
178,Giancarlo Ferrero,0,VAR,24,9.9,3.5,1.0,2.5,377,0.8,2.1,392,0.8,1.2,679,0.2,0.8,1.0,0.3,0.1,0.0,0.3,0.9
179,Ryan Taylor,0,BRE,9,13.3,3.4,0.9,3.1,286,0.7,2.0,333,1.0,1.1,900,0.1,0.7,0.8,0.6,0.3,0.0,0.4,2.1
180,Luca Campogrande,0,TRIE,28,13.0,3.4,1.0,2.9,354,0.9,2.6,351,0.4,0.8,571,0.4,1.0,1.4,0.2,0.4,0.0,0.3,1.5
181,Stefano Bossi,0,TRIE,19,7.9,3.4,1.2,2.9,418,0.6,1.7,364,0.4,0.4,875,0.2,0.4,0.6,0.8,0.2,0.0,0.5,0.9
182,Alessandro Pajola,0,BOL,33,17.0,3.3,1.2,3.1,369,0.5,1.6,308,0.5,0.8,692,0.4,1.5,1.9,3.0,0.8,0.0,1.0,2.2
183,Diego Monaldi,0,SCAF,8,13.4,3.3,1.1,2.9,391,1.0,2.4,421,0.0,0.0,0,0.1,0.9,1.0,1.3,0.4,0.1,0.6,1.6
184,David Moss,0,BRE,26,12.0,3.2,1.2,2.5,455,0.5,1.2,419,0.4,0.5,714,0.6,1.3,1.9,0.7,0.4,0.1,0.3,1.8
185,Leonardo Faggian,0,TREV,24,12.1,3.2,1.2,2.8,439,0.3,0.8,316,0.5,0.7,706,0.5,1.2,1.6,1.1,0.8,0.2,0.6,1.8
186,Aristide Landi,0,SCAF,6,10.8,3.2,1.0,2.5,400,0.7,1.8,364,0.5,0.7,750,1.0,1.2,2.2,0.2,0.5,0.0,0.8,2.7
187,Paul Biligha,0,MIL,33,8.6,3.1,1.2,2.2,534,0.0,0.0,1.00,0.7,0.8,857,0.6,0.9,1.5,0.5,0.2,0.3,0.5,1.2
188,Quirino De Laurentiis,0,SCAF,20,13.2,3.1,1.2,2.2,558,0.1,0.4,286,0.6,0.8,800,0.9,1.6,2.5,0.6,0.4,0.2,0.9,1.8
189,Hugo Invernizzi,0,TREV,14,20.4,3.1,1.0,2.9,350,0.6,2.3,250,0.5,0.8,636,0.8,1.9,2.6,1.1,0.4,0.3,0.4,1.6
190,Awudu Abass,0,BOL,23,13.6,2.9,0.9,2.4,357,0.6,1.7,359,0.6,0.7,813,0.3,1.3,1.6,0.4,0.3,0.0,0.4,1.2
191,Nicola Akele,0,BRE,30,14.4,2.9,1.3,3.1,409,0.4,1.4,262,0.0,0.0,0,0.8,1.6,2.4,0.6,0.3,0.3,0.4,1.3
192,Andrea De Nicolao,0,VEN,27,11.3,2.7,0.7,2.1,345,0.5,1.6,302,0.8,1.0,808,0.2,0.8,1.0,2.2,0.5,0.0,0.7,1.3
193,Mikk Jurkatamm,0,TREV,27,9.4,2.6,0.9,2.9,316,0.4,1.9,212,0.3,0.3,889,0.3,0.6,0.9,0.7,0.4,0.0,0.4,1.9
194,Alessandro Simioni,0,TREV,11,6.8,2.5,1.0,2.4,423,0.5,1.5,313,0.1,0.2,500,0.1,1.0,1.1,0.3,0.1,0.0,0.1,0.8
195,Massimo Chessa,0,SAS,24,7.5,2.5,0.8,1.7,500,0.7,1.4,515,0.2,0.2,800,0.0,0.9,0.9,0.6,0.2,0.0,0.5,1.7
196,Luca Conti,0,TREN,33,12.1,2.5,1.0,2.2,452,0.1,0.5,235,0.4,0.5,765,0.5,1.6,2.2,0.4,0.4,0.1,0.4,1.3
197,R.J. Nembhard,0,REG,4,9.0,2.5,1.3,4.5,278,0.0,1.3,0,0.0,0.3,0,0.5,1.0,1.5,0.3,0.3,0.3,1.8,0.8
198,Matteo Librizzi,0,VAR,22,8.5,2.5,0.8,1.7,486,0.4,1.0,409,0.5,0.5,909,0.0,0.3,0.4,0.4,0.2,0.0,0.6,1.5
199,Lodovico Deangeli,0,TRIE,29,13.6,2.5,0.9,2.7,342,0.2,1.3,154,0.4,0.8,545,0.4,1.7,2.1,0.2,0.5,0.1,0.6,1.6
200,Tommaso Baldasso,0,MIL,30,7.5,2.4,0.8,2.1,387,0.8,1.9,404,0.0,0.1,500,0.1,0.5,0.6,0.4,0.2,0.0,0.4,1.0
201,Nongo Ikangi,0,SCAF,5,13.6,2.4,0.8,3.4,235,0.4,2.2,182,0.4,0.4,1.00,0.2,1.0,1.2,0.6,0.6,0.0,0.4,2.0
202,Tommaso Laquintana,0,BRE,20,7.8,2.4,1.0,3.1,328,0.1,0.9,118,0.3,0.4,714,0.3,0.9,1.1,1.1,0.1,0.0,0.8,1.4
203,Christian Burns,0,BRE,27,7.9,2.3,0.7,1.9,400,0.1,0.4,200,0.7,0.9,870,0.8,1.3,2.1,0.4,0.2,0.1,0.5,1.5
204,Dikembe Dixson,0,NBB,8,8.6,2.3,0.8,2.4,316,0.1,1.0,125,0.6,0.9,714,0.0,1.3,1.3,0.6,0.0,0.0,0.5,0.9
205,Fabio Mian,0,SCAF,16,8.0,2.2,0.8,1.6,462,0.5,1.1,471,0.2,0.3,750,0.2,0.4,0.6,0.7,0.1,0.0,0.3,1.5
206,Liam Udom,0,VER,22,7.9,2.2,0.6,1.8,359,0.2,0.8,222,0.7,1.0,762,0.2,0.6,0.8,0.3,0.4,0.0,0.4,1.3
207,Francesco Candussi,0,VER,8,7.9,2.1,0.8,3.3,231,0.1,1.4,91,0.5,0.8,667,0.5,0.6,1.1,0.1,0.3,0.3,0.4,2.0
208,Riccardo Tavernelli,0,TORT,34,10.6,2.1,0.7,1.9,354,0.3,1.0,314,0.4,0.5,778,0.2,1.0,1.2,1.7,0.3,0.1,0.4,1.5
209,Gora Camara,0,BOL,24,5.2,2.0,0.8,1.0,720,0.0,0.0,0,0.5,0.8,600,0.5,0.7,1.2,0.0,0.1,0.3,0.7,0.7
210,Alvise Sarto,0,TREV,9,11.7,2.0,0.7,1.8,375,0.7,1.6,429,0.0,0.0,0,0.0,0.7,0.7,0.4,0.4,0.0,0.2,2.0
211,Maximilian Ladurner,0,TREN,25,6.8,1.8,0.8,2.0,429,0.0,0.1,0,0.2,0.2,800,0.5,0.5,1.0,0.0,0.2,0.2,0.2,1.0
212,Nicolo Dellosto,0,NAP,24,7.3,1.8,0.7,1.6,410,0.4,0.9,409,0.1,0.1,1.00,0.3,0.4,0.8,0.3,0.1,0.1,0.3,0.8
213,Davide Alviti,0,MIL,17,8.4,1.6,0.5,2.1,222,0.2,1.2,150,0.5,0.7,750,0.4,0.8,1.2,0.3,0.2,0.1,0.2,0.8
214,Giovanni Pini,0,VER,12,6.2,1.6,0.4,0.8,500,0.0,0.0,0,0.8,1.0,750,0.4,0.8,1.2,0.3,0.1,0.0,0.1,1.8
215,Riccardo Pisano,0,SAS,4,2.8,1.5,0.3,1.5,167,0.0,0.3,0,1.0,1.0,1.00,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.3
216,Yankuba Sima,0,VEN,6,7.5,1.3,0.7,1.7,400,0.0,0.0,0,0.0,0.0,0,0.5,1.5,2.0,0.8,0.2,0.3,0.5,1.7
217,Luca Gandini,0,SAS,5,5.2,1.2,0.4,0.6,667,0.0,0.2,0,0.4,0.4,1.00,0.8,0.6,1.4,0.2,0.4,0.0,0.6,1.0
218,D.J. Funderburk,0,REG,6,9.5,1.2,0.3,0.8,400,0.0,0.0,0,0.5,0.8,600,0.2,1.5,1.7,0.2,0.2,0.2,0.3,0.8
219,Gabe Stefanini,0,REG,8,3.0,1.1,0.4,1.1,333,0.3,1.0,250,0.1,0.3,500,0.1,0.0,0.1,0.1,0.3,0.0,0.0,0.4
220,Nicolo Virginio,0,VAR,13,5.2,1.1,0.4,1.3,294,0.3,1.2,267,0.0,0.0,0,0.0,0.4,0.4,0.2,0.2,0.0,0.2,0.5
221,Niccolo Filoni,0,TORT,14,5.0,1.1,0.4,1.3,278,0.2,0.6,333,0.1,0.1,1.00,0.1,0.5,0.6,0.4,0.1,0.0,0.1,0.3
222,Tommaso Raspino,0,SAS,21,8.5,1.0,0.5,1.4,345,0.0,0.4,125,0.0,0.0,1.00,0.4,0.9,1.2,0.4,0.2,0.0,0.2,0.8
223,Samuele Miccoli,0,MIL,2,1.0,1.0,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
224,Emanuele Caiazza,0,SCAF,1,2.0,1.0,0.0,0.0,0,0.0,0.0,0,1.0,2.0,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
225,Michele Ruzzier,0,BOL,2,7.0,1.0,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0
226,Chris Mortellaro,0,TORT,2,2.5,1.0,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5
227,Matteo Chillo,0,VEN,14,3.4,0.9,0.2,0.6,375,0.2,0.4,500,0.2,0.4,500,0.1,0.4,0.4,0.1,0.1,0.0,0.1,0.4
228,Francesco Scandiuzzi,0,TREV,10,3.3,0.8,0.4,0.5,800,0.0,0.0,0,0.0,0.0,0,0.1,0.4,0.5,0.0,0.0,0.0,0.3,1.3
229,Guido Rosselli,0,VER,11,7.8,0.7,0.3,1.4,200,0.0,0.6,0,0.2,0.2,1.00,0.3,0.8,1.1,0.4,0.4,0.0,0.6,1.2
230,Umberto Stazzonelli,0,PES,6,1.3,0.7,0.0,0.2,0,0.0,0.0,0,0.7,0.7,1.00,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0
231,Alessandro Cipolla,0,REG,16,4.7,0.4,0.1,0.9,133,0.1,0.4,143,0.1,0.1,500,0.1,0.1,0.3,0.3,0.1,0.0,0.2,1.0
232,Giacomo Devecchi,0,SAS,24,3.3,0.1,0.0,0.4,111,0.0,0.3,0,0.0,0.1,500,0.0,0.0,0.1,0.2,0.1,0.0,0.1,0.4
233,Giovanni Faldini,0,BOL,2,1.0,0.0,0.0,0.5,0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
234,Alessandro Ferrari,0,VER,3,1.7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3
235,Moussa Bamba,0,NAP,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Lucio Martini,0,BOL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
237,Matteo Rolli,0,TRIE,3,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0
238,Enrico Vettori,0,TREV,4,2.0,0.0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0
239,Nicolas Tanfoglio,0,BRE,1,4.0,0.0,0.0,2.0,0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
240,Sergio Grassi,0,NAP,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Pietro Basta,0,NBB,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Gabriele Ghidini,0,BRE,1,1.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
243,Roman Tchintcharauli,0,SCAF,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
244,Marco Vitucci,0,NBB,2,1.5,0.0,0.0,0.5,0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
245,Leo Menalo,0,BOL,4,2.5,0.0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.0
246,Wei Lun Zhao,0,VAR,2,1.5,0.0,0.0,0.5,0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Dino Bocevski,0,NBB,7,1.3,0.0,0.0,0.1,0,0.0,0.0,0,0.0,0.3,0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1
248,Alessandro Chapelli,0,VEN,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
249,Mario De Donno,0,NBB,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Mitja Nikolic,0,TORT,5,4.2,0.0,0.0,0.6,0,0.0,0.4,0,0.0,0.0,0,0.2,1.0,1.2,0.6,0.2,0.0,0.0,0.2
251,Luca Panna,0,MIL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,David Torresani,0,TREV,2,4.0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0
253,Enrico Tadiotto,0,TREV,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Lorenzo Dell'Anna,0,TREN,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Lorenzo Zangheri,0,TREN,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,N'Guessan Elisee Assui,0,VAR,1,4.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
257,Emmitt Williams,0,NAP,1,5.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0
