#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
156,Stephen Arigbabu,0,LIV,6,21.0,6.2,2.5,6.0,417,0.2,0.7,250,1.0,1.3,750,1.7,1.8,3.5,0.7,1.2,0.3,1.8,2.5
157,Donnie McGrath,0,CAN,37,19.6,6.1,1.9,5.2,368,1.5,4.2,370,0.7,0.9,735,0.2,1.1,1.3,1.3,0.6,0.0,1.4,2.0
158,Jay Larranaga,0,SS,22,18.1,6.0,1.9,4.5,429,1.4,3.2,429,0.9,1.0,864,0.5,1.2,1.7,0.6,0.7,0.0,0.9,2.1
159,Alex Righetti,0,ROM,41,15.6,6.0,1.9,5.0,380,0.7,2.4,306,1.5,1.7,859,0.4,1.3,1.7,0.2,0.9,0.1,0.7,2.2
160,Marko Tusek,0,MIL,11,16.2,6.0,2.3,4.9,463,0.8,2.1,391,0.6,0.9,700,1.1,1.5,2.5,0.4,0.5,0.0,1.4,1.4
161,Jon Stefansson,0,ROM,22,17.5,5.9,1.9,4.7,398,0.8,2.5,321,1.3,1.5,853,0.4,1.1,1.5,1.1,1.0,0.0,1.1,3.3
162,Gigi Datome,0,SCAF,14,16.2,5.9,2.2,4.9,449,0.8,2.4,333,0.6,0.7,900,1.4,1.6,3.0,0.6,1.2,0.3,0.9,2.2
163,Stevin Smith,0,SCAF,33,25.3,5.8,1.6,4.0,409,0.8,2.4,313,1.8,2.4,769,0.6,2.1,2.7,2.4,1.9,0.0,1.5,2.9
164,Rolando Howell,0,VAR,38,23.6,5.8,2.3,3.7,606,0.0,0.0,0,1.2,3.1,398,1.8,3.4,5.2,0.6,1.7,0.8,1.2,2.4
165,Michele Antonutti,0,PAU,32,18.4,5.8,2.0,4.3,471,0.8,2.3,342,0.9,1.1,806,0.6,1.9,2.5,0.3,0.5,0.1,0.7,1.3
166,Pascal Roller,0,BEI,39,20.1,5.7,1.9,4.4,436,1.0,2.4,419,0.9,1.0,850,0.3,1.4,1.6,1.4,0.6,0.0,1.1,1.9
167,Alessandro Frosini,0,BEI,37,16.5,5.7,2.4,4.3,544,0.1,0.1,400,0.9,1.2,739,1.3,1.8,3.1,0.3,0.7,0.6,1.2,2.5
168,Gregor Hafnar,0,VAR,38,16.6,5.6,1.9,4.6,410,0.9,2.3,384,1.0,1.2,844,0.2,1.6,1.9,0.7,0.8,0.1,1.2,2.2
169,Andrea Michelori,0,BOL,33,15.1,5.4,1.8,3.2,557,0.0,0.2,0,1.8,2.5,728,1.5,2.2,3.7,0.3,1.1,0.2,0.9,3.0
170,Mike Bernard,0,TER,32,13.8,5.1,2.1,3.4,600,0.0,0.0,0,1.0,1.4,711,0.9,2.4,3.3,0.3,0.4,0.6,0.9,2.4
171,Giuliano Maresca,0,MON,34,16.4,5.1,1.7,4.5,383,0.7,2.2,307,0.9,1.2,775,0.4,0.9,1.3,0.6,1.1,0.0,1.1,2.5
172,Matteo Malaventura,0,SS,37,18.0,5.0,1.6,4.1,399,0.8,2.4,348,0.9,1.0,889,0.4,0.7,1.0,0.5,0.8,0.0,0.4,1.4
173,Christian DiGiuliomaria,0,PAU,33,18.3,4.9,1.9,3.7,504,0.4,1.2,368,0.8,2.4,313,0.8,2.8,3.5,0.6,1.1,1.0,1.4,3.1
174,Jerome Moiso,0,ROM,5,18.0,4.8,2.2,4.0,550,0.0,0.0,0,0.4,0.8,500,2.2,5.4,7.6,0.4,1.4,0.4,2.0,2.4
175,Sylvere Bryan,0,AVE,17,17.5,4.7,1.8,3.9,470,0.2,0.5,333,0.9,1.4,625,1.9,3.4,5.3,0.5,1.6,0.7,1.5,2.6
176,Donzell Rush,0,ORL,34,18.9,4.6,1.5,3.7,402,0.0,0.0,0,1.6,2.3,709,1.5,2.3,3.8,0.4,0.7,0.1,1.2,2.5
177,Vassil Evtimov,0,BOL,17,12.8,4.6,1.8,3.4,517,0.0,0.1,0,1.1,2.2,486,1.7,3.8,5.5,1.0,1.1,0.2,1.1,1.8
178,Valerio Spinelli,0,SS,36,17.0,4.5,1.2,3.2,379,0.4,1.6,281,1.6,2.3,711,0.3,1.4,1.8,2.5,1.1,0.0,2.0,1.7
179,Antoine Jordan,0,LIV,8,25.4,4.5,1.5,7.3,207,0.1,1.8,71,1.4,1.5,917,1.0,2.3,3.3,1.0,1.5,0.0,2.0,2.9
180,Alessandro Cittadini,0,SS,21,15.7,4.4,1.8,3.0,597,0.0,0.0,0,0.9,1.6,529,1.7,2.8,4.5,0.3,1.1,0.2,1.3,2.8
181,Steffen Hamann,0,BOL,10,12.0,4.3,1.4,2.8,500,0.0,0.3,0,1.5,1.7,882,0.1,0.5,0.6,0.5,1.6,0.2,1.4,2.7
182,Danny Miller,0,TER,11,13.2,4.3,1.4,2.7,500,0.8,1.7,474,0.7,0.8,889,0.1,1.3,1.4,0.5,0.7,0.1,0.8,1.3
183,Tyrone Grant,0,BOL,15,12.1,4.3,1.6,3.3,490,0.2,0.3,600,0.9,1.6,542,1.3,2.3,3.5,0.5,1.1,0.1,0.9,1.9
184,Daniele Cavaliero,0,BOL,33,13.0,4.2,1.3,2.8,473,0.8,1.9,435,0.8,1.0,758,0.1,0.8,1.0,1.0,0.7,0.0,1.1,2.1
185,Matteo Canavesi,0,MON,19,13.8,4.2,1.3,2.6,510,0.3,0.6,455,1.3,1.8,735,0.9,1.5,2.5,0.3,1.2,0.4,1.3,1.7
186,Giorgio Boscagin,0,REG,6,11.2,4.2,1.8,4.0,458,0.5,1.8,273,0.0,0.0,0,0.8,0.7,1.5,1.0,0.7,0.0,1.3,1.7
187,Luca Infante,0,REG,18,14.2,4.2,1.5,3.3,458,0.3,0.9,294,0.9,1.3,667,0.9,1.7,2.6,0.3,0.7,0.3,1.0,2.7
188,Luca Garri,0,ROM,39,14.7,4.2,1.5,4.6,335,0.5,2.1,247,0.6,0.9,629,1.1,2.5,3.6,0.2,1.2,0.2,1.0,2.3
189,Riccardo Antonelli,0,VAR,1,2.0,4.0,2.0,2.0,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Simone Cotani,0,BEI,36,18.1,3.9,1.4,2.9,485,0.1,0.7,208,1.0,1.6,632,1.5,1.8,3.3,0.8,1.0,0.2,1.4,2.5
191,Andrea Crosariol,0,BOL,43,12.3,3.9,1.8,2.7,661,0.0,0.0,0,0.3,0.9,308,1.4,2.1,3.5,0.2,0.7,0.7,0.8,2.5
192,Jacopo Giachetti,0,ROM,40,14.4,3.9,1.3,2.7,477,0.2,0.6,250,1.1,1.5,738,0.2,0.8,1.0,1.4,1.1,0.0,1.4,2.2
193,Julian Sensley,0,LIV,7,15.1,3.9,1.4,5.0,286,0.9,2.7,316,0.1,0.3,500,0.3,2.0,2.3,0.1,0.4,0.0,1.9,2.3
194,Alessandro De Pol,0,VAR,37,12.9,3.8,1.3,2.5,511,0.5,1.2,409,0.8,1.1,700,0.8,1.7,2.5,0.3,0.7,0.2,0.7,1.7
195,Doremus Bennerman,0,BOL,5,11.4,3.8,1.0,2.6,385,1.0,2.0,500,0.8,0.8,1.00,0.0,0.6,0.6,1.8,0.2,0.0,1.0,1.6
196,Gianluca Lulli,0,TER,34,14.7,3.7,1.5,3.3,442,0.4,1.1,333,0.4,0.6,667,0.8,1.7,2.5,1.0,0.6,0.1,0.8,2.0
197,Damien Ronald Ryan,0,PAU,7,13.3,3.7,1.3,4.1,310,1.1,3.3,348,0.0,0.0,0,0.1,0.4,0.6,1.0,0.3,0.0,0.4,2.3
198,Vladimir Boisa,0,SANA,43,12.6,3.7,1.3,3.1,415,0.5,1.4,373,0.6,1.2,453,0.7,1.3,1.9,0.3,0.6,0.0,0.6,2.3
199,Peter Lisicky,0,AVE,28,15.6,3.6,1.2,2.9,407,0.6,1.7,333,0.7,0.9,800,0.7,1.5,2.2,0.8,0.6,0.0,0.9,1.3
200,Patrick Mutombo,0,PAU,16,11.9,3.5,1.3,2.4,526,0.9,1.8,483,0.1,0.1,1.00,0.1,1.2,1.3,0.4,0.2,0.0,0.3,1.6
201,Bryant Smith,0,TREV,8,12.8,3.5,1.3,3.0,417,0.4,1.1,333,0.6,0.8,833,0.9,1.0,1.9,0.6,1.3,0.0,0.8,1.8
202,Roberto Chiacig,0,ROM,16,9.8,3.5,1.2,2.4,500,0.0,0.0,0,1.1,1.9,581,1.1,1.8,2.9,0.3,0.4,0.2,0.9,1.5
203,Dimitrios Marmarinos,0,SS,17,10.0,3.4,1.4,2.4,585,0.0,0.0,0,0.6,1.9,303,0.5,1.1,1.6,0.1,0.6,0.1,1.4,2.6
204,Leonardo Busca,0,ORL,25,20.0,3.3,0.9,2.7,343,0.5,1.5,316,1.0,1.2,774,0.1,1.3,1.4,1.7,0.8,0.0,1.1,2.2
205,Periklis Dorkofikis,0,REG,9,12.7,3.2,1.2,2.7,458,0.3,1.2,273,0.4,1.1,400,0.4,2.0,2.4,0.6,0.2,0.0,1.2,2.7
206,Rodolfo Rombaldoni,0,SCAF,13,15.0,3.2,1.2,4.0,288,0.4,1.5,263,0.5,0.8,600,0.3,1.0,1.3,0.8,0.7,0.0,0.7,1.0
207,Guy Muya,0,SCAF,13,13.8,3.2,1.0,2.2,464,0.1,0.7,111,1.1,1.5,700,0.5,0.7,1.2,1.2,1.1,0.1,0.7,2.3
208,Joey Beard,0,TREV,18,9.4,3.1,1.3,2.0,639,0.0,0.0,0,0.6,1.4,385,0.6,1.5,2.1,0.1,0.9,0.0,0.9,1.8
209,Ilian Evtimov,0,BOL,15,8.5,3.1,0.9,2.7,341,0.5,1.6,292,0.7,0.9,846,1.1,1.0,2.1,0.3,0.7,0.0,0.6,1.5
210,Alessandro Tonolli,0,ROM,41,18.0,3.0,0.9,2.4,384,0.4,1.5,274,0.7,1.1,652,1.3,2.0,3.3,0.4,1.3,0.2,1.0,3.1
211,Luca Calazza,0,SCAF,1,1.0,3.0,1.0,1.0,1.00,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,Walter Santarossa,0,TER,23,14.7,2.9,1.0,3.4,308,0.4,2.1,208,0.3,0.6,615,0.3,1.6,2.0,0.7,0.8,0.0,0.6,2.0
213,Andreas Glyniadakis,0,BOL,11,7.1,2.8,0.9,2.0,455,0.0,0.0,0,1.0,1.3,786,1.1,0.8,1.9,0.0,0.3,0.0,0.8,1.7
214,Dimitrios Marmarinos,0,ROM,5,10.6,2.8,1.2,3.2,375,0.0,0.0,0,0.4,0.6,667,0.6,1.4,2.0,1.0,0.4,0.4,1.2,3.2
215,Nikos Papanikolopoulos,0,TER,3,12.3,2.7,1.3,2.0,667,0.0,0.7,0,0.0,0.0,0,0.3,0.7,1.0,1.0,0.0,0.0,1.0,3.7
216,Nick George,0,TREV,6,8.3,2.7,1.2,3.2,368,0.0,1.0,0,0.3,0.8,400,0.5,1.2,1.7,0.0,0.2,0.2,0.8,0.8
217,Bruno Zanotti,0,REG,6,11.3,2.7,1.0,2.5,400,0.5,1.5,333,0.2,0.8,200,0.2,1.0,1.2,0.5,1.5,0.5,1.0,2.2
218,Paolo Barlera,0,BEI,27,7.6,2.7,1.1,2.0,566,0.0,0.0,0,0.4,0.9,500,0.7,1.2,1.9,0.1,0.3,0.3,0.7,1.4
219,Marco Carraretto,0,SANA,39,7.8,2.6,0.9,2.2,391,0.6,1.7,385,0.3,0.3,833,0.1,0.5,0.6,0.3,0.4,0.0,0.3,1.1
220,Mario Gigena,0,MIL,21,10.6,2.6,0.9,2.1,409,0.3,1.1,292,0.5,0.8,647,0.2,0.4,0.7,0.7,0.9,0.0,0.6,1.5
221,Gigi Datome,0,SANA,16,7.2,2.6,1.0,2.2,457,0.3,0.8,385,0.3,0.3,1.00,0.3,1.3,1.5,0.4,0.4,0.1,0.4,1.0
222,Stefano Rabaglietti,0,ORL,3,7.3,2.3,1.0,2.0,500,0.3,1.0,333,0.0,0.0,0,0.3,0.7,1.0,0.3,0.3,0.0,0.7,1.7
223,Marco Sambugaro,0,LIV,32,11.8,2.3,0.7,1.7,426,0.5,1.3,395,0.3,0.4,786,0.1,0.8,0.8,0.3,0.2,0.0,0.5,0.4
224,Nelson Ingles,0,LIV,27,11.0,2.3,0.5,1.3,400,0.1,0.4,250,1.1,1.6,721,0.6,1.2,1.8,1.1,1.2,0.0,1.2,1.2
225,Diego Fajardo,0,MIL,5,5.6,2.2,0.8,1.8,444,0.2,0.8,250,0.4,0.6,667,0.8,0.8,1.6,0.0,0.4,0.0,0.2,1.4
226,Paolo Conti,0,CAN,14,6.7,2.1,1.0,2.2,452,0.0,0.2,0,0.1,0.3,500,0.4,0.9,1.4,0.2,0.1,0.0,0.5,1.0
227,Simone Flamini,0,SS,32,11.5,2.1,0.7,2.2,333,0.4,1.4,289,0.3,0.5,533,0.4,0.8,1.2,0.3,0.7,0.1,0.4,1.4
228,Prodromos Nikolaidis,0,BOL,2,6.0,2.0,0.5,1.5,333,0.0,1.0,0,1.0,1.5,667,0.0,0.5,0.5,0.0,1.0,0.0,0.5,1.5
229,Riccardo Marzoli,0,TER,1,1.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Yuri Porcaro,0,ROM,1,2.0,2.0,0.0,1.0,0,0.0,0.0,0,2.0,2.0,1.00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
231,Stefano Maioli,0,AVE,20,8.3,2.0,0.8,2.0,375,0.3,1.1,238,0.3,0.3,833,0.2,0.9,1.1,0.3,0.5,0.0,0.9,1.5
232,Giuseppe Frascolla,0,AVE,5,2.4,2.0,0.6,2.2,273,0.2,1.6,125,0.6,0.8,750,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0
233,Andrea Bosa,0,CAN,1,1.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
234,Davide Marelli,0,MIL,1,3.0,2.0,1.0,3.0,333,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
235,Oscar Gugliotta,0,BOL,39,11.7,1.9,0.8,1.7,455,0.3,1.0,256,0.2,0.5,333,0.4,0.7,1.0,0.3,1.2,0.0,0.3,1.6
236,Stefano Rajola,0,SCAF,15,8.6,1.9,0.6,1.5,409,0.1,0.7,100,0.7,1.1,588,0.1,0.5,0.7,0.5,0.6,0.0,0.7,1.5
237,Fabio Zanelli,0,AVE,14,10.9,1.9,0.7,1.9,385,0.2,0.9,231,0.3,0.4,667,0.3,0.4,0.6,0.4,0.4,0.0,1.1,1.4
238,Tomas Ress,0,BOL,6,10.3,1.8,0.5,2.0,250,0.2,1.3,125,0.7,0.7,1.00,0.8,1.3,2.2,0.2,0.2,0.7,0.3,1.5
239,Vlantimir Stergiou,0,BOL,6,5.5,1.8,0.8,1.8,455,0.2,1.0,167,0.0,0.0,0,0.0,1.2,1.2,0.0,0.2,0.0,0.7,0.5
240,Domenico Morena,0,SS,9,4.0,1.8,0.6,1.6,357,0.3,1.3,250,0.3,0.3,1.00,0.0,0.3,0.3,0.1,0.1,0.0,0.7,0.9
241,Niccolo Squarcina,0,CAN,10,5.4,1.6,0.6,1.1,545,0.4,0.8,500,0.0,0.0,0,0.2,0.6,0.8,0.1,0.1,0.0,0.2,1.5
242,Andrea Pomenti,0,ORL,2,1.5,1.5,0.5,1.5,333,0.5,1.0,500,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
243,Matteo Spippoli,0,MON,5,3.6,1.4,0.6,0.8,750,0.0,0.0,0,0.2,0.4,500,1.0,0.2,1.2,0.2,0.0,0.0,0.6,0.6
244,Gianni Cantagalli,0,LIV,11,6.5,1.4,0.4,1.5,235,0.2,0.9,200,0.5,0.5,833,0.1,0.3,0.4,0.2,0.4,0.0,1.0,1.5
245,David Steffel,0,MON,23,6.6,1.3,0.5,1.1,423,0.0,0.0,0,0.3,0.8,444,0.5,1.2,1.7,0.1,0.1,0.0,1.0,1.7
246,Marco Rossetti,0,AVE,28,10.5,1.2,0.4,1.3,278,0.1,0.8,143,0.4,0.6,688,0.2,0.9,1.1,0.1,0.8,0.1,0.4,1.3
247,Lorenzo D'ercole,0,SANA,17,2.9,1.2,0.4,1.0,412,0.3,0.6,455,0.1,0.1,500,0.1,0.1,0.2,0.3,0.1,0.1,0.3,0.3
248,Gino Cuccarolo,0,TREV,6,1.3,1.2,0.5,0.8,600,0.0,0.0,0,0.2,0.3,500,0.2,0.3,0.5,0.0,0.0,0.0,0.3,0.2
249,Roberto Rullo,0,TREV,7,2.6,1.1,0.4,1.0,429,0.1,0.4,333,0.1,0.6,250,0.0,0.3,0.3,0.4,0.0,0.0,0.7,0.4
250,Matt Santangelo,0,TREV,7,7.6,1.1,0.4,1.6,273,0.3,1.1,250,0.0,0.0,0,0.3,0.4,0.7,0.7,0.1,0.0,0.3,0.9
251,Daniele Cinciarini,0,ROM,17,6.0,1.1,0.4,1.4,261,0.2,0.5,333,0.2,0.6,300,0.1,0.5,0.6,0.2,0.0,0.1,0.4,1.1
252,Sandro Marelli,0,MIL,2,2.0,1.0,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
253,Gabriele Ganeto,0,BEI,9,6.2,0.9,0.3,1.2,273,0.1,0.7,167,0.1,0.2,500,0.6,0.6,1.1,0.1,0.1,0.0,0.2,1.2
254,Rodolfo Rombaldoni,0,SANA,12,3.8,0.8,0.3,0.9,364,0.2,0.6,286,0.0,0.0,0,0.0,0.3,0.3,0.0,0.1,0.0,0.1,0.2
255,Riccardo Malagoli,0,BOL,6,5.3,0.8,0.3,0.8,400,0.0,0.0,0,0.2,0.3,500,0.3,0.8,1.2,0.2,0.5,0.2,0.7,1.7
256,Lovatti Fabio,0,PAU,8,4.5,0.8,0.3,0.8,333,0.0,0.4,0,0.3,0.3,1.00,0.3,0.3,0.5,0.3,0.1,0.0,0.6,0.8
257,Emanuele Della Felba,0,CAN,11,3.1,0.7,0.3,0.4,750,0.2,0.3,667,0.0,0.0,0,0.0,0.3,0.3,0.0,0.2,0.0,0.0,0.3
258,Fevola Danilo,0,ORL,20,6.1,0.7,0.3,0.8,375,0.1,0.4,250,0.0,0.0,0,0.2,0.3,0.5,0.1,0.2,0.0,0.4,0.8
259,Luca Lechthaler,0,SANA,22,2.9,0.7,0.3,0.9,300,0.0,0.0,0,0.1,0.4,375,0.3,0.3,0.6,0.0,0.2,0.0,0.2,0.5
260,Marco Sanders,0,SCAF,3,4.3,0.7,0.3,0.7,500,0.0,0.3,0,0.0,0.7,0,0.0,0.3,0.3,0.0,0.3,0.0,0.7,0.3
261,Wade Helliwell,0,SANA,3,3.7,0.7,0.3,1.0,333,0.0,0.0,0,0.0,0.0,0,0.7,0.7,1.3,0.0,0.0,0.0,0.3,1.3
262,Juan Manuel Fabi,0,ORL,12,5.0,0.7,0.3,1.3,200,0.2,0.5,333,0.0,0.0,0,0.1,0.3,0.4,0.7,0.3,0.1,0.3,0.9
263,Roberto Gabini,0,ROM,6,4.7,0.7,0.3,1.7,200,0.0,1.3,0,0.0,0.0,0,0.2,0.3,0.5,0.5,0.3,0.0,1.0,1.3
264,Daniele Demartini,0,MON,14,4.9,0.5,0.1,0.6,250,0.0,0.2,0,0.2,0.3,750,0.2,0.3,0.5,0.3,0.4,0.0,0.1,0.6
265,Dan Gay,0,BOL,6,2.8,0.5,0.2,0.3,500,0.0,0.0,0,0.2,0.3,500,0.5,0.3,0.8,0.0,0.0,0.0,0.2,0.5
266,Valentino Gennaro,0,TER,2,1.5,0.5,0.0,0.5,0,0.0,0.0,0,0.5,1.0,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
267,Stefano Mercante,0,MIL,4,3.3,0.5,0.0,0.8,0,0.0,0.3,0,0.5,1.0,500,1.0,1.0,2.0,0.0,0.0,0.0,0.3,0.5
268,Jacopo Mercante,0,MIL,2,3.0,0.5,0.0,0.0,0,0.0,0.0,0,0.5,1.0,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Sergio Plumari,0,MIL,13,4.5,0.5,0.2,0.8,182,0.1,0.2,333,0.1,0.8,100,0.4,0.4,0.8,0.1,0.3,0.0,0.4,1.2
270,Robert Fultz,0,BOL,11,5.4,0.5,0.1,0.9,100,0.1,0.5,200,0.2,0.2,1.00,0.1,0.2,0.3,0.7,0.3,0.0,0.8,0.3
271,Dario Guadagnola,0,SCAF,7,2.9,0.4,0.1,1.6,91,0.1,0.9,167,0.0,0.0,0,0.0,0.1,0.1,0.0,0.1,0.0,0.3,0.3
272,Andrea Cessel,0,LIV,31,6.2,0.4,0.1,0.7,190,0.0,0.0,0,0.1,0.2,667,0.4,0.5,0.9,0.1,0.4,0.1,0.3,1.3
273,Stefano Simeoli,0,BEI,14,3.9,0.4,0.1,0.5,286,0.1,0.4,200,0.0,0.0,0,0.4,0.4,0.8,0.1,0.1,0.1,0.1,0.9
274,Doremus Bennerman,0,MIL,3,9.7,0.3,0.0,2.3,0,0.0,1.7,0,0.3,0.7,500,0.3,0.3,0.7,0.7,0.0,0.0,0.0,1.0
275,Simone Bonfiglio,0,BOL,3,7.0,0.3,0.0,0.7,0,0.0,0.7,0,0.3,0.7,500,0.0,0.3,0.3,0.0,0.3,0.0,0.3,2.0
276,Filiberto Dri,0,PAU,7,2.0,0.3,0.0,0.7,0,0.0,0.0,0,0.3,0.3,1.00,0.0,0.1,0.1,0.1,0.1,0.0,0.4,0.6
277,Francesco Mauceri,0,REG,3,1.7,0.0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3
278,Giacomo Sanguinetti,0,BOL,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,Domenico Barozzi,0,SANA,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,Pierluigi Marzorati,0,CAN,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,Gabriel Ricciardi,0,SCAF,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Patrizio Verri,0,REG,2,2.5,0.0,0.0,0.5,0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Francesco Gergati,0,VAR,3,4.3,0.0,0.0,0.7,0,0.0,0.3,0,0.0,0.7,0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.3
284,Pasquale Paolisso,0,AVE,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Stefano Masciadri,0,BOL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
286,Federico Aime,0,MIL,1,2.0,0.0,0.0,2.0,0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,Gian Andrea Fratini,0,BOL,1,5.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
288,Davide Bruttini,0,BOL,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
289,Andrea Renzi,0,TREV,2,1.0,0.0,0.0,0.5,0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
290,Andrea Ancellotti,0,REG,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,Fabio Vannini,0,LIV,3,1.0,0.0,0.0,1.0,0,0.0,0.3,0,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0
292,Bosio Massimiliano,0,PAU,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Salvatore Genovese,0,VAR,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Giuseppe Corvo,0,SCAF,1,4.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,Giovanni Cirillo,0,SCAF,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,Daniele Sandri,0,TREV,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
297,David Lamma,0,MIL,1,5.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
298,Niccolo Martinoni,0,TREV,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
299,Alberto Ganis,0,PAU,3,1.0,0.0,0.0,0.3,0,0.0,0.3,0,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0
300,Giovanni Pinzari,0,TER,1,1.0,0.0,0.0,2.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,Julian Somvi,0,BOL,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Stefano Spizzichini,0,MON,2,1.5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
303,Stevan Stojkov,0,BOL,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
304,Francesco Cerullo,0,AVE,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
305,Luca Anselmi,0,REG,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
306,Francesco De Martino,0,SCAF,1,2.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Kevin Salvadori,0,LIV,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Sanijn Kastmiler,0,PAU,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Ramon Gouvela Lima,0,MON,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
