#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
156,Marijonas Petravicius,0,MIL,18,9.2,3.9,1.2,1.9,629,0.0,0.0,0,1.4,1.9,765,1.3,0.7,2.1,0.3,0.6,0.1,1.1,2.1
157,Luca Vitali,0,ROM,20,14.3,3.9,1.3,3.8,329,0.7,1.9,378,0.7,0.9,722,0.4,1.0,1.4,1.4,0.8,0.1,0.8,2.2
158,Nicolo Melli,0,PES,12,16.0,3.8,1.5,4.4,340,0.3,1.7,200,0.5,0.5,1.00,0.7,2.6,3.3,0.6,1.1,0.3,0.9,2.0
159,Lorenzo D'ercole,0,CRE,28,14.5,3.7,1.3,3.2,400,0.7,2.2,328,0.4,0.7,550,0.2,1.1,1.3,0.9,1.0,0.0,0.8,1.6
160,Mauro Pinton,0,SAS,31,13.0,3.7,1.0,2.8,349,0.6,1.7,385,1.1,1.3,850,0.1,0.5,0.6,1.3,0.5,0.1,1.6,1.7
161,Mo Taylor,0,NBB,3,15.3,3.7,1.3,4.0,333,0.3,1.0,333,0.7,0.7,1.00,1.3,2.7,4.0,0.3,1.0,0.3,3.3,5.0
162,Laurence Ekperigin,0,BEI,3,16.0,3.7,1.3,2.0,667,0.0,0.0,0,1.0,2.0,500,2.0,1.7,3.7,0.3,0.7,0.7,0.7,1.7
163,Giacomo Devecchi,0,SAS,29,15.4,3.6,1.3,3.3,392,0.7,2.0,356,0.3,0.4,667,0.2,1.0,1.2,0.4,1.2,0.1,0.9,2.0
164,Matteo Danese,0,NBB,2,7.0,3.5,1.0,3.5,286,0.5,0.5,1.00,1.0,1.5,667,1.5,0.5,2.0,0.0,0.5,0.0,0.5,0.0
165,Simonas Serapinas,0,VAR,7,18.0,3.4,1.1,3.4,333,0.9,2.6,333,0.3,0.3,1.00,0.6,1.3,1.9,0.4,0.4,0.0,1.4,2.4
166,Riccardo Cortese,0,AVE,22,12.3,3.4,1.2,3.5,351,0.6,2.2,271,0.3,0.5,700,0.5,1.7,2.1,0.4,0.7,0.0,1.0,2.3
167,Gino Cuccarolo,0,TREV,6,7.0,3.3,1.2,1.3,875,0.0,0.0,0,1.0,1.2,857,0.5,1.8,2.3,0.2,0.3,0.2,1.0,1.5
168,Riccardo Moraschini,0,BEI,13,11.4,3.2,1.1,2.1,519,0.1,0.3,250,0.9,1.2,800,0.1,0.7,0.8,0.6,0.9,0.0,0.8,1.5
169,Andrea Michelori,0,SANA,38,10.7,3.1,0.9,1.9,493,0.0,0.0,0,1.2,1.7,697,0.9,0.9,1.8,0.6,1.3,0.0,0.8,1.7
170,Achille Polonara,0,TER,26,11.6,3.0,0.9,3.0,312,0.1,0.8,100,1.1,1.5,718,1.2,2.0,3.2,0.4,0.6,0.9,0.7,1.5
171,Randolph Childress,0,SAS,1,29.0,3.0,1.0,7.0,143,0.0,4.0,0,1.0,2.0,500,1.0,0.0,1.0,7.0,0.0,0.0,3.0,2.0
172,Roberto Casoli,0,AVE,13,10.5,2.9,1.3,2.5,515,0.0,0.2,0,0.3,0.5,667,0.7,1.2,1.9,0.2,0.8,0.2,0.6,1.2
173,Jesse Young,0,TER,16,11.1,2.9,1.0,2.2,457,0.0,0.0,0,0.9,1.8,483,1.2,1.3,2.5,0.3,0.4,0.1,1.5,3.3
174,Roberto Rullo,0,TER,20,11.0,2.8,1.0,2.4,426,0.4,1.4,259,0.5,0.6,750,0.2,0.4,0.5,0.6,0.4,0.1,1.4,1.5
175,Jakub Wojciechowski,0,TREV,21,8.8,2.8,1.2,2.5,472,0.3,0.9,316,0.1,0.1,1.00,0.4,0.6,1.0,0.3,0.4,0.2,0.7,1.4
176,Ryan Hoover,0,PES,3,18.3,2.7,1.0,3.3,300,0.7,2.3,286,0.0,0.0,0,0.7,0.7,1.3,1.3,1.3,0.0,3.0,1.0
177,Matteo Formenti,0,CRE,30,13.1,2.6,0.9,2.9,299,0.8,2.3,343,0.1,0.1,750,0.2,0.7,0.9,0.4,0.5,0.0,0.9,1.5
178,Andrea Traini,0,PES,20,7.1,2.6,0.7,1.7,394,0.3,1.0,316,1.0,1.1,864,0.1,1.0,1.1,0.3,0.4,0.0,1.3,1.3
179,Federico Pugi,0,NBB,11,7.5,2.5,1.0,2.0,500,0.2,0.5,333,0.4,0.5,667,0.5,0.7,1.3,0.2,0.2,0.0,0.5,1.0
180,Luca Infante,0,NBB,30,13.4,2.5,0.9,2.9,314,0.1,0.8,83,0.7,0.9,714,0.9,1.6,2.5,0.3,0.8,0.1,0.8,2.0
181,Niccolo Martinoni,0,BOL,32,10.5,2.4,0.8,2.3,351,0.3,1.2,205,0.5,0.7,810,0.8,0.8,1.6,0.2,0.8,0.1,0.8,2.6
182,Tony Giovacchini,0,NBB,28,13.5,2.4,0.9,2.8,308,0.2,1.1,194,0.4,0.5,857,0.4,1.3,1.7,0.5,0.6,0.0,1.0,1.3
183,Viktor C. Gaddefors,0,BOL,6,10.2,2.3,0.5,1.2,429,0.3,0.7,500,1.0,1.3,750,0.5,0.5,1.0,0.7,0.0,0.2,0.5,2.0
184,Alessandro Cittadini,0,SAS,32,8.7,2.3,0.8,1.4,600,0.1,0.2,500,0.5,0.8,556,0.4,1.1,1.5,0.2,0.5,0.1,0.8,1.4
185,Michele Mian,0,CAN,30,7.4,2.2,0.8,1.9,446,0.4,1.0,419,0.1,0.2,571,0.0,0.4,0.4,0.2,0.3,0.0,0.4,0.9
186,Gino Cuccarolo,0,BEI,10,5.3,2.2,0.9,1.2,750,0.0,0.0,0,0.4,0.8,500,0.7,0.8,1.5,0.1,0.0,0.1,0.5,1.3
187,Diego Monaldi,0,SANA,4,1.5,2.0,0.8,2.0,375,0.5,1.3,400,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Alessandro Porfido,0,JUV,1,1.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Phil Martin,0,JUV,25,8.0,1.9,0.8,1.7,488,0.0,0.2,0,0.2,0.5,462,0.6,0.6,1.2,0.0,0.6,0.0,0.4,1.2
190,Gabriele Ganeto,0,MIL,17,4.8,1.8,0.5,1.4,375,0.2,0.7,250,0.6,0.8,714,0.5,0.4,0.8,0.2,0.3,0.0,0.4,0.8
191,Alessandro Infanti,0,AVE,21,7.6,1.8,0.7,1.9,385,0.3,0.8,375,0.1,0.1,1.00,0.2,0.3,0.5,0.2,0.4,0.0,0.3,1.4
192,Nicolo Melli,0,MIL,17,8.9,1.7,0.6,2.2,289,0.2,0.8,231,0.2,0.4,571,0.4,1.3,1.7,0.2,0.9,0.5,0.9,1.9
193,Angelo Gigli,0,ROM,14,9.2,1.6,0.7,1.1,625,0.1,0.2,333,0.1,0.6,250,0.9,1.3,2.2,0.3,0.6,0.1,0.6,0.7
194,Riccardo Moraschini,0,BOL,12,10.6,1.6,0.5,1.8,273,0.1,0.5,167,0.5,0.8,600,0.3,0.9,1.3,0.3,0.4,0.0,0.9,1.3
195,Matteo Samoggia,0,SAS,2,1.0,1.5,0.5,0.5,1.00,0.5,0.5,1.00,0.0,0.0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
196,Antonello Ricci,0,TER,5,3.4,1.4,0.6,1.0,600,0.0,0.4,0,0.2,0.8,250,0.0,0.4,0.4,0.6,0.0,0.0,0.6,0.4
197,Matteo Canavesi,0,MON,14,7.0,1.4,0.4,1.2,353,0.0,0.4,0,0.5,0.9,583,0.4,0.9,1.3,0.0,0.1,0.2,0.4,1.6
198,Arminas Urbutis,0,CAN,10,8.0,1.3,0.6,1.9,316,0.0,0.0,0,0.1,0.2,500,1.2,1.7,2.9,0.2,0.7,0.0,1.0,1.9
199,Kristof Ongenaet,0,MON,7,3.9,1.3,0.3,1.1,250,0.0,0.0,0,0.7,0.7,1.00,0.9,0.1,1.0,0.1,0.6,0.0,0.6,0.3
200,Joel Zacchetti,0,CRE,8,3.1,1.3,0.4,1.0,375,0.1,0.3,500,0.4,0.5,750,0.1,0.6,0.8,0.0,0.1,0.0,1.1,1.1
201,Jakub Parzenski,0,BOL,4,3.0,1.0,0.3,0.3,1.00,0.0,0.0,0,0.5,0.5,1.00,0.3,0.5,0.8,0.0,0.5,0.0,0.5,1.5
202,Andrea Conti,0,CRE,5,3.6,1.0,0.4,1.2,333,0.2,1.0,200,0.0,0.0,0,0.4,0.0,0.4,0.4,0.0,0.0,1.0,1.0
203,Dino Repesa,0,TREV,2,1.0,1.0,0.5,1.0,500,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
204,Giulio Perini,0,PES,2,1.0,1.0,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,Domenico Marzaioli,0,JUV,2,3.0,1.0,0.5,1.0,500,0.0,0.0,0,0.0,0.0,0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0
206,Maurizio Vorzillo,0,NBB,2,1.0,1.0,0.5,1.0,500,0.0,0.0,0,0.0,0.0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5
207,Andrea Iannicelli,0,AVE,2,2.5,1.0,0.5,1.0,500,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5
208,Fabio Mian,0,VAR,14,2.9,0.9,0.3,0.6,444,0.1,0.4,333,0.1,0.3,500,0.1,0.0,0.1,0.0,0.4,0.0,0.1,0.7
209,Andrea Bartolucci,0,PES,6,5.0,0.8,0.3,1.3,250,0.2,0.2,1.00,0.0,0.0,0,0.0,0.7,0.7,0.0,0.3,0.0,0.5,0.7
210,Giovanni Severini,0,SANA,4,1.8,0.8,0.3,0.8,333,0.3,0.3,1.00,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3
211,Daniele Demartini,0,VAR,20,9.3,0.7,0.3,0.7,385,0.1,0.3,200,0.2,0.3,500,0.1,0.6,0.7,0.9,0.7,0.1,0.4,0.7
212,Nicolo Cazzolato,0,TREV,9,4.1,0.7,0.3,1.0,333,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.1,0.0,1.0,0.9
213,Stefano Gallea,0,NBB,15,4.9,0.7,0.3,0.3,800,0.1,0.1,1.00,0.1,0.3,250,0.2,0.3,0.5,0.3,0.2,0.0,0.5,0.9
214,Andrea Iannilli,0,ROM,3,2.7,0.7,0.3,1.3,250,0.0,0.0,0,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.7
215,Valerio Mazzola,0,MON,6,5.5,0.7,0.3,1.2,286,0.0,0.0,0,0.0,0.0,0,0.2,1.0,1.2,0.0,0.2,0.2,0.2,1.0
216,Gianluca Lulli,0,TER,24,7.2,0.7,0.2,0.6,286,0.1,0.2,500,0.3,0.5,462,0.3,0.6,0.9,0.2,0.3,0.0,0.3,1.1
217,Riccardo Antonelli,0,CRE,14,4.2,0.6,0.2,1.0,214,0.0,0.4,0,0.2,0.3,750,0.1,0.1,0.3,0.0,0.0,0.0,0.4,0.7
218,Riccardo Bottioni,0,BOL,4,1.0,0.5,0.0,0.5,0,0.0,0.3,0,0.5,0.8,667,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0
219,Emilio Barbaro,0,AVE,4,1.0,0.5,0.3,0.8,333,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.3
220,Marco Diviach,0,CAN,12,4.3,0.4,0.2,1.0,167,0.1,0.8,111,0.0,0.0,0,0.2,0.4,0.6,0.2,0.0,0.0,0.1,0.5
221,Simone Cotani,0,VAR,5,5.8,0.4,0.2,0.6,333,0.0,0.0,0,0.0,0.0,0,0.4,0.8,1.2,0.6,0.4,0.2,0.4,1.0
222,Mike Nardi,0,MIL,13,3.1,0.2,0.1,0.5,143,0.1,0.3,250,0.0,0.0,0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.6
223,Riccardo Antonelli,0,VAR,3,1.7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
224,Sandro Listwon,0,TER,1,4.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
225,Salvatore Parrillo,0,JUV,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Rodolfo Rombaldoni,0,BEI,1,9.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
227,Giacomo Maspero,0,CAN,2,1.5,0.0,0.0,0.5,0,0.0,0.5,0,0.0,0.0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
228,Tommaso Ingrosso,0,SANA,1,2.0,0.0,0.0,2.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
229,Gabriele Spizzichini,0,BOL,6,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
230,Alessandro Tonolli,0,ROM,3,3.3,0.0,0.0,0.7,0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Gianmarco Bernardi,0,VAR,3,1.3,0.0,0.0,0.3,0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
232,Casey Shaw,0,TER,3,9.7,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.3,0.7,1.0,0.0,0.7,0.0,0.3,1.0
233,Giacomo Cacace,0,MIL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Alex Martelli,0,TER,3,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
235,Valerio Staffieri,0,ROM,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
236,Awudu Abass,0,CAN,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Dario Cefarelli,0,JUV,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Marco Perin,0,SANA,2,1.0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
239,Sebastiano Bianchi,0,CAN,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
240,Fabio Lenotti,0,VAR,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Giulio Maggiorelli,0,SANA,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Gianluca Marchetti,0,ROM,3,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3
243,Federico Saini,0,MIL,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Nicola Bastone,0,BOL,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Agostino Donati,0,BOL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Marco Lagana,0,BEI,1,3.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
247,Giulio Gazzotti,0,BOL,2,2.5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Riccardo Scomparin,0,MIL,1,1.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Armin Mazic,0,TREV,2,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
250,Fabrizio Mariani,0,BEI,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
251,Paolo Colnago,0,MIL,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
252,Alessandro Testa,0,PES,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
