#,Squadra,Giocate,Min,Totale,Media,40 Min
154,"(2014) 
EA7 Emporio Armani Milano",30,6000,2584,38.1,38.1
155,"(2003) 
Euro Roseto",34,6570,2841,33.6,34.8
156,"(1987) 
Enichem Livorno",30,6050,2782,38.1,37.8
157,"(1990) 
Pall. Firenze",30,6000,2652,38.1,38.1
158,"(2000) 
Adecco Milano",34,6875,2870,33.6,33.2
159,"(2002) 
Euro Roseto",34,6825,2682,33.6,33.5
160,"(2023) 
Virtus Segafredo Bologna",30,6050,2668,38.1,37.8
161,"(1988) 
Arimo Bologna",30,6025,2636,38.1,37.9
162,"(1990) 
A. Ranger Varese",30,6075,2802,38,37.6
163,"(2003) 
Tris Reggio Calabria",34,6900,2733,33.5,33
164,"(2006) 
Premiata Montegranaro",34,6825,2699,33.5,33.4
165,"(2003) 
Skipper Bologna",34,6770,2947,33.5,33.7
166,"(1988) 
Enichem Livorno",30,6050,2897,38,37.7
167,"(2000) 
Varese Roosters",34,6825,3020,33.5,33.4
168,"(1988) 
Divarese Varese",30,6000,2614,38,38
169,"(2006) 
VidiVici Bologna",34,6850,2779,33.4,33.2
170,"(2002) 
Acegas Trieste",34,6875,2680,33.4,33
171,"(2003) 
Metis Varese",34,6850,2906,33.4,33.1
172,"(2023) 
Germani Brescia",30,6025,2618,37.8,37.6
173,"(2001) 
Mabo Prefabbricati Livorno",36,7250,2979,31.5,31.3
174,"(2005) 
Vertical Vision Cantu'",34,6850,2699,33.3,33.1
175,"(2017) 
Sidigas Avellino",30,6175,2492,37.7,36.6
176,"(1993) 
Filodoro Bologna",30,6050,2506,37.7,37.4
177,"(2004) 
Bipop Carire RE",34,6875,2657,33.2,32.9
178,"(1990) 
Stefanel Trieste",30,6050,2609,37.7,37.4
179,"(2014) 
Granarolo Bologna",30,6000,2331,37.7,37.7
180,"(2005) 
Bipop Carire R.Emilia",34,6975,2796,33.2,32.4
181,"(2003) 
Scavolini Pesaro",34,6700,2918,33.2,33.7
182,"(2005) 
Whirlpool Varese",34,6875,2620,33.1,32.8
183,"(1987) 
Dietor Bologna",30,6075,2695,37.6,37.1
184,"(2014) 
Umana Reyer Venezia",30,6025,2400,37.6,37.4
185,"(2007) 
Solsonica Rieti",34,6875,2689,33.1,32.8
186,"(2002) 
Lottomatica Roma",34,6825,2670,33.1,33
187,"(2015) 
Obiettivo Lavoro Bologna",30,6125,2239,37.5,36.8
188,"(1989) 
Neutroroberts Firenze",30,6150,2648,37.5,36.6
189,"(2005) 
Lottomatica Roma",34,6900,2740,33.1,32.6
190,"(2018) 
Openjobmetis Varese",30,6000,2385,37.5,37.5
191,"(1990) 
Phonola Caserta",30,6050,2689,37.4,37.1
192,"(2014) 
Enel Brindisi",30,6025,2280,37.4,37.3
193,"(1993) 
Onyx Caserta",30,6000,2678,37.4,37.4
194,"(2021) 
A|X Armani Exchange Milano",30,6050,2465,37.4,37.1
195,"(2021) 
A|X Armani Exchange Milano",30,6050,2465,37.4,37.1
196,"(2003) 
Air Avellino",34,6825,2834,33,32.8
197,"(2017) 
EA7 Emporio Armani Milano",30,6075,2463,37.4,36.9
198,"(2022) 
Pallacanestro Trieste",30,6075,2345,37.4,36.9
199,"(2013) 
Giorgio Tesi Group Pistoia",30,6100,2296,37.3,36.7
200,"(2015) 
Enel Brindisi",30,6125,2320,37.3,36.5
201,"(2021) 
Happy Casa Brindisi",30,6075,2440,37.3,36.8
202,"(2021) 
Happy Casa Brindisi",30,6075,2440,37.3,36.8
203,"(2012) 
Acea Roma",30,6050,2361,37.3,37
204,"(1991) 
Stefanel Trieste",30,6025,2414,37.3,37.1
