#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
157,Joshua Jackson,0,NBB,6,13.5,3.7,1.2,1.7,700,1.0,1.3,750,0.3,0.3,1.00,0.3,0.7,1.0,1.2,0.5,0.0,0.2,2.0
158,Andrea Zerini,0,NBB,32,17.2,3.6,1.5,2.9,516,0.3,0.9,345,0.3,0.6,474,1.8,1.6,3.4,0.3,0.6,0.5,0.4,2.5
159,C.J. Wallace,0,MIL,40,13.4,3.6,1.3,2.7,463,0.4,1.2,286,0.6,0.8,767,0.8,2.2,2.9,0.9,0.3,0.1,0.9,1.6
160,Giacomo Galanda,0,PIS,35,12.0,3.6,1.1,2.5,449,0.7,1.7,397,0.6,0.7,833,0.4,1.5,1.9,0.5,0.4,0.1,0.8,1.9
161,Marcel Jones,0,CAN,25,9.6,3.4,1.5,3.0,507,0.2,0.7,278,0.1,0.2,500,0.4,1.0,1.4,0.4,0.2,0.2,0.5,1.2
162,Ivan Buva,0,CAN,8,11.9,3.4,1.4,3.6,379,0.4,0.8,500,0.3,0.5,500,1.0,1.6,2.6,0.3,0.0,0.1,0.6,1.1
163,Manuel Vanuzzo,0,SAS,35,10.2,3.3,1.0,2.5,407,0.9,2.1,417,0.2,0.3,600,0.2,1.4,1.6,0.2,0.4,0.1,0.2,0.9
164,Awudu Abass,0,CAN,30,10.3,3.3,1.3,2.6,487,0.4,1.2,333,0.4,0.6,765,0.9,1.2,2.1,0.4,0.1,0.2,0.7,1.2
165,Kyle Johnson,0,CRE,14,16.4,3.1,0.9,3.2,289,0.4,1.1,400,0.9,1.0,857,0.9,2.3,3.2,0.7,0.3,0.0,0.8,1.9
166,Claudio Tommasini,0,JUV,26,14.2,3.0,1.1,3.2,337,0.3,1.4,216,0.6,0.7,833,0.3,1.0,1.2,0.5,0.6,0.0,0.6,1.5
167,Jason Detrick,0,MON,3,18.3,3.0,1.3,5.0,267,0.3,2.0,167,0.0,0.0,0,0.3,1.0,1.3,0.7,1.0,0.3,1.3,2.0
168,Giacomo Devecchi,0,SAS,32,15.5,3.0,1.1,2.9,372,0.5,1.8,304,0.2,0.2,1.00,0.6,1.0,1.5,0.7,0.6,0.1,0.6,1.6
169,Erik Rush,0,VAR,30,11.5,3.0,1.2,3.2,375,0.3,1.3,256,0.2,0.3,875,0.5,1.3,1.8,0.4,0.7,0.2,0.5,1.6
170,Massimo Chessa,0,SAS,12,7.3,2.9,1.1,2.3,481,0.8,1.7,450,0.0,0.0,0,0.2,0.4,0.6,0.3,0.2,0.0,0.3,1.6
171,Daniele Magro,0,VEN,28,9.0,2.9,1.3,1.8,700,0.0,0.0,0,0.4,0.6,588,0.9,1.8,2.8,0.2,0.3,0.4,0.5,1.2
172,David Chiotti,0,NBB,18,11.9,2.8,1.3,2.6,522,0.0,0.0,0,0.2,0.4,429,1.2,1.6,2.8,0.4,0.3,0.3,0.6,1.6
173,Simone Fontecchio,0,BOL,25,15.4,2.7,1.0,2.2,429,0.4,1.2,345,0.2,0.3,750,0.2,0.8,1.1,0.2,0.4,0.2,0.6,2.0
174,Luigi Dordei,0,PES,14,10.5,2.7,1.0,2.8,359,0.1,0.4,333,0.6,0.8,727,0.4,1.5,1.9,0.3,0.2,0.1,0.4,2.4
175,Matteo Imbro,0,BOL,17,13.2,2.7,0.7,1.8,387,0.8,1.6,481,0.2,0.2,750,0.4,1.2,1.6,0.9,0.2,0.1,0.9,2.1
176,Valerio Spinelli,0,AVE,24,12.6,2.7,0.7,2.3,309,0.2,1.2,179,1.0,1.3,767,0.5,0.5,1.0,2.1,0.6,0.0,0.7,1.1
177,Bruno Cerella,0,MIL,42,10.1,2.6,1.0,1.9,500,0.2,0.7,333,0.4,0.5,727,0.4,1.1,1.5,0.7,0.7,0.1,0.3,1.0
178,Roberto Rullo,0,CAN,29,8.4,2.6,0.8,2.1,387,0.7,1.7,396,0.1,0.1,1.00,0.0,0.4,0.4,0.4,0.2,0.0,0.5,0.9
179,Riccardo Moraschini,0,ROM,34,10.8,2.4,0.9,2.4,375,0.2,0.8,250,0.4,0.4,929,0.2,1.1,1.3,0.5,0.4,0.0,0.8,0.7
180,Callistus Eziukwu,0,ROM,14,10.5,2.3,0.9,1.6,565,0.0,0.0,0,0.4,0.9,500,0.9,1.2,2.1,0.1,0.3,0.4,0.5,1.8
181,Nikola Dragovic,0,AVE,20,11.1,2.2,0.8,2.6,314,0.4,1.6,219,0.3,0.3,833,0.6,1.8,2.4,0.2,0.2,0.1,0.6,1.3
182,Lorenzo D'ercole,0,ROM,35,14.6,2.1,0.7,2.0,366,0.5,1.7,311,0.1,0.1,800,0.2,0.6,0.9,0.8,0.6,0.0,0.3,1.1
183,Willie Deane,0,MIL,1,5.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
184,Curtis Nwohuocha,0,CAN,2,6.5,2.0,1.0,1.5,667,0.0,0.0,0,0.0,0.0,0,1.0,0.5,1.5,0.0,0.0,0.0,0.0,1.0
185,Giovanni Pini,0,REG,9,7.8,2.0,0.8,1.1,700,0.0,0.0,0,0.4,0.7,667,0.2,1.7,1.9,0.1,0.4,0.7,0.2,2.2
186,Nicola Akele,0,VEN,22,10.3,2.0,0.8,1.5,500,0.3,0.5,636,0.1,0.1,1.00,0.5,0.5,1.0,0.1,0.3,0.0,0.3,1.4
187,Paul Biligha,0,AVE,16,6.3,1.8,0.7,1.6,440,0.0,0.0,0,0.4,0.8,583,0.4,0.6,1.1,0.0,0.3,0.3,0.4,0.6
188,Giorgio Piunti,0,MON,5,4.4,1.8,0.8,1.2,667,0.0,0.0,0,0.2,0.4,500,0.2,1.2,1.4,0.2,0.0,0.0,0.2,1.4
189,Alex Righetti,0,ROM,13,9.8,1.8,0.5,1.3,353,0.5,1.1,429,0.1,0.1,1.00,0.2,0.4,0.5,0.7,0.4,0.0,0.2,1.6
190,Gianluca Marchetti,0,CRE,23,8.1,1.7,0.5,1.7,300,0.3,0.8,333,0.4,0.6,643,0.3,1.0,1.3,0.8,0.3,0.0,0.7,1.0
191,Denis Marconato,0,CAN,13,6.8,1.7,0.7,1.3,529,0.0,0.1,0,0.3,0.5,667,0.6,0.8,1.4,0.4,0.2,0.1,0.5,0.9
192,Guido Meini,0,PIS,34,13.9,1.5,0.4,1.5,275,0.3,1.2,238,0.3,0.4,733,0.2,0.9,1.1,0.9,0.3,0.0,0.7,1.4
193,Lorenzo Restelli,0,MIL,5,1.8,1.4,0.6,1.0,600,0.2,0.4,500,0.0,0.0,0,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.0
194,Francesco Quaglia,0,MON,3,3.0,1.3,0.7,0.7,1.00,0.0,0.0,0,0.0,0.0,0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,1.0
195,Alessandro Cappelletti,0,SANA,3,1.3,1.3,0.7,1.0,667,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Matteo Formenti,0,NBB,22,9.1,1.2,0.3,1.6,167,0.3,1.1,292,0.2,0.2,1.00,0.2,0.4,0.5,0.3,0.3,0.0,0.6,1.4
197,Angelo Gigli,0,MIL,7,6.1,1.1,0.6,1.0,571,0.0,0.0,0,0.0,0.0,0,0.7,1.4,2.1,0.0,0.0,0.3,0.3,1.3
198,Andrea Bartolucci,0,PES,16,5.6,1.1,0.3,0.9,357,0.3,0.7,364,0.1,0.1,1.00,0.3,0.5,0.8,0.1,0.1,0.0,0.3,0.6
199,Gennaro Tessitore,0,MON,28,8.5,1.1,0.4,1.5,238,0.3,1.3,243,0.0,0.1,0,0.0,0.3,0.3,0.2,0.2,0.0,0.4,0.9
200,Aristide Landi,0,BOL,10,5.9,1.0,0.3,0.7,429,0.0,0.5,0,0.4,0.5,800,0.3,0.4,0.7,0.1,0.1,0.0,0.7,0.6
201,Ioannis Athinaiou,0,MIL,2,8.0,1.0,0.0,1.0,0,0.0,0.0,0,1.0,1.0,1.00,0.0,0.0,0.0,1.5,0.0,0.0,1.0,1.5
202,Alioune Guisse,0,VEN,2,9.0,1.0,0.5,1.5,333,0.0,0.5,0,0.0,0.0,0,0.0,1.5,1.5,0.0,0.5,0.0,0.0,1.0
203,Nicola Mei,0,VAR,17,4.8,0.8,0.4,0.9,400,0.1,0.5,250,0.0,0.0,0,0.1,0.5,0.5,0.1,0.0,0.0,0.5,0.8
204,Matteo Frassineti,0,REG,13,5.0,0.8,0.2,0.8,273,0.2,0.5,286,0.0,0.2,0,0.0,0.3,0.3,0.2,0.1,0.0,0.2,1.2
205,Federico Mussini,0,REG,4,4.0,0.8,0.3,0.8,333,0.3,0.5,500,0.0,0.0,0,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.5
206,Ashley Hamilton,0,PES,4,10.3,0.8,0.3,1.5,167,0.3,1.3,200,0.0,0.0,0,0.0,0.8,0.8,0.0,0.5,0.0,1.0,1.0
207,Diego Terenzi,0,PES,6,4.2,0.7,0.2,1.0,167,0.2,0.7,250,0.2,0.3,500,0.0,0.3,0.3,0.2,0.2,0.0,0.3,0.3
208,Mattia Udom,0,SANA,11,3.2,0.6,0.3,0.9,300,0.1,0.2,500,0.0,0.0,0,0.2,0.3,0.5,0.0,0.3,0.2,0.3,0.6
209,Mohamed Toure,0,MIL,9,1.8,0.6,0.2,0.9,250,0.1,0.2,500,0.0,0.0,0,0.0,0.1,0.1,0.2,0.0,0.0,0.3,0.1
210,Domenico Marzaioli,0,JUV,4,2.5,0.5,0.3,0.5,500,0.0,0.3,0,0.0,0.0,0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5
211,Luca Rossi,0,MON,15,4.2,0.4,0.1,0.7,182,0.1,0.5,250,0.0,0.0,0,0.1,0.3,0.5,0.2,0.1,0.0,0.2,0.4
212,Davide Bozzetto,0,PIS,16,3.9,0.3,0.1,0.4,333,0.1,0.1,1.00,0.0,0.1,0,0.1,0.4,0.5,0.1,0.2,0.1,0.4,1.4
213,Francesco Evotti,0,PIS,10,1.3,0.2,0.1,0.7,143,0.0,0.2,0,0.0,0.0,0,0.1,0.1,0.2,0.0,0.0,0.0,0.2,0.0
214,Matteo Negri,0,BOL,5,3.0,0.2,0.0,0.0,0,0.0,0.0,0,0.2,0.4,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Juan Fernandez,0,SAS,8,6.8,0.1,0.0,1.3,0,0.0,0.9,0,0.1,0.3,500,0.3,0.8,1.0,1.0,0.1,0.0,0.4,1.3
216,Andrea Conti,0,CRE,2,1.0,0.0,0.0,0.5,0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
217,Giulio Zennaro,0,VEN,3,4.0,0.0,0.0,0.3,0,0.0,0.3,0,0.0,0.0,0,0.3,0.3,0.7,0.0,0.0,0.0,0.3,0.3
218,Francesco Paolin,0,VEN,2,2.5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
219,Giulio Gazzotti,0,BOL,4,2.0,0.0,0.0,0.5,0,0.0,0.3,0,0.0,0.0,0,0.3,0.0,0.3,0.0,0.0,0.0,0.5,0.5
220,Jacopo Balanzoni,0,VAR,2,1.5,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0
221,Matteo Finamore,0,ROM,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Giulio Perini,0,MON,2,1.5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Amedeo Della Valle,0,REG,1,7.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
224,Filippo Testa,0,VAR,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Leonardo Marcon,0,VEN,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Martin Jurtom,0,NBB,2,3.5,0.0,0.0,1.0,0,0.0,0.5,0,0.0,0.0,0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0
227,Davide Alviti,0,ROM,2,1.0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0
228,Federico Pagano,0,ROM,1,1.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Ivan Morgillo,0,AVE,3,1.3,0.0,0.0,0.3,0,0.0,0.3,0,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0
230,Carlo Fumagalli,0,MIL,1,1.0,0.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
231,Giampaolo Riccio,0,AVE,2,1.0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
232,Luca Pisacane,0,CRE,1,3.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Ferdinando Nasello,0,SANA,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,Federico Guazzaloca,0,BOL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,Ianuale Gianmarco,0,AVE,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
236,Luca Cesana,0,CAN,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Alessio Ronconi,0,AVE,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
238,Gianmarco Leggio,0,NBB,2,1.0,0.0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
