#,Squadra,Giocate,Min,Totale,Media,40 Min
317,"(2009) 
Cimberio Varese",28,5625,2259,99.4,99
318,"(1990) 
Knorr Bologna",30,6025,2530,92.8,92.4
319,"(2011) 
Acea Roma",32,6525,2603,87.2,85.5
320,"(1999) 
Müller Verona",30,6000,2332,93,93
321,"(1994) 
Stefanel Milano",32,6450,2629,87.3,86.6
322,"(1988) 
Arimo Bologna",30,6025,2550,93.1,92.7
323,"(2021) 
Banco di Sardegna Sassari",30,6075,2449,93.2,92
324,"(2021) 
Banco di Sardegna Sassari",30,6075,2449,93.2,92
325,"(1999) 
Lineltex Imola",30,6025,2490,93.2,92.8
326,"(2004) 
Montepaschi Siena",34,6825,2593,82.3,82
327,"(2002) 
Benetton Treviso",34,6825,2691,82.3,82
328,"(1989) 
Enimont Livorno",30,6025,2626,93.4,93
329,"(1989) 
Benetton Treviso",30,6050,2500,93.5,92.7
330,"(2016) 
MIA-Red October Cantù",30,6025,2476,93.7,93.3
331,"(2010) 
Vanoli-Braga Cremona",30,6125,2395,93.8,91.9
332,"(2021) 
Carpegna Prosciutto Pesaro",30,6077,2518,93.8,92.6
333,"(2002) 
Viola Reggio Calabria",34,6850,2559,82.9,82.3
334,"(1999) 
Adecco Milano",30,6075,2334,93.9,92.8
335,"(2008) 
NGC Cantu'",30,6025,2445,94,93.6
336,"(1999) 
Canturina Cantù",30,6075,2381,94,92.8
337,"(2011) 
Otto Caserta",32,6425,2576,88.3,87.9
338,"(2008) 
Scavolini Spar Pesaro",30,6075,2436,94.2,93
339,"(2008) 
Premiata Montegranaro",30,6125,2431,94.2,92.3
340,"(2011) 
Fabi Shoes Montegranaro",32,6425,2588,88.4,88
341,"(2021) 
Vanoli Basket Cremona",30,6075,2535,94.3,93.2
342,"(1988) 
Paini Napoli",30,5800,2505,94.4,97.6
343,"(2004) 
Climamio Bologna",34,6925,2619,83.3,81.8
344,"(1994) 
Scavolini Pesaro",32,6500,2634,88.6,87.2
345,"(2006) 
Armani Jeans Milano",34,6800,2579,83.4,83.4
346,"(2002) 
Lottomatica Roma",34,6825,2507,83.4,83.1
347,"(2020) 
Carpegna Prosciutto Pesaro",28,5625,2364,101.4,100.9
348,"(2011) 
Sidigas Avellino",32,6475,2606,88.7,87.7
349,"(1992) 
Phonola Caserta",30,6075,2562,94.7,93.5
350,"(2017) 
VL Pesaro",30,6050,2547,94.7,93.9
351,"(2020) 
Openjobmetis Varese",28,5675,2433,101.5,100.1
352,"(1992) 
Bialetti Montecatini",30,6075,2510,94.7,93.6
353,"(1993) 
Kleenex Pistoia",30,6050,2593,94.8,94
354,"(1988) 
Scavolini Pesaro",30,6000,2600,94.8,94.8
355,"(1987) 
Arexons Cantù",30,6075,2678,94.9,93.7
356,"(1989) 
Viola Reggio Calabria",30,6050,2598,94.9,94.1
357,"(1991) 
Ticino Assicurazioni Siena",30,6000,2487,94.9,94.9
358,"(2018) 
Grissin Bon Reggio Emilia",30,6000,2493,94.9,94.9
359,"(1988) 
Philips Milano",30,6000,2599,95,95
360,"(2005) 
Montepaschi Siena",34,6850,2495,83.9,83.2
361,"(2005) 
Benetton Treviso",34,6875,2616,83.9,83
362,"(1993) 
Bialetti Montecatini",30,6075,2551,95.2,94
363,"(2021) 
NutriBullet Treviso Basket",30,6077,2509,95.2,94
364,"(1991) 
Philips Milano",30,6050,2597,95.2,94.4
365,"(2007) 
Lottomatica Roma",34,6675,2471,84.1,85.7
366,"(1987) 
Benetton Treviso",30,6050,2555,95.3,94.5
367,"(1989) 
Scavolini Pesaro",30,6025,2710,95.4,95
368,"(1992) 
Benetton Treviso",30,6075,2603,95.4,94.2
369,"(1992) 
Philips Milano",30,6025,2545,95.5,95.1
370,"(2013) 
Victoria Libertas Pesaro",30,6125,2623,95.5,93.6
371,"(1990) 
Panasonic R.Calabria",30,6050,2664,95.6,94.8
372,"(1991) 
Il Messaggero Roma",30,6050,2663,95.6,94.8
373,"(1987) 
Divarese Varese",30,6100,2661,95.6,94.1
374,"(2022) 
NutriBullet Treviso Basket",30,6000,2609,95.7,95.7
375,"(2012) 
Sutor Montegranaro",30,6050,2570,95.8,95
376,"(1989) 
Vismara Cantu'",30,6000,2586,95.8,95.8
377,"(1999) 
Bipop-Carire R.Emilia",30,6000,2386,95.9,95.9
378,"(1993) 
S. Clear Cantu'",30,6050,2523,96,95.2
379,"(2018) 
Acqua S.Bernardo Cantù",30,6050,2571,96.2,95.4
380,"(1992) 
Scavolini Pesaro",30,6000,2578,96.2,96.2
381,"(1988) 
Cantine Riunite R.Emilia",30,5825,2572,96.3,99.2
382,"(2017) 
The Flexx Pistoia",30,6025,2449,96.4,96
383,"(2023) 
Generazione Vincente Napoli Basket",30,6025,2613,96.4,96
384,"(2023) 
Dolomiti Energia Trentino",30,6025,2557,96.6,96.2
385,"(2018) 
Oriora Pistoia",30,5825,2511,96.6,99.5
386,"(2022) 
Carpegna Prosciutto Pesaro",30,6050,2613,96.7,95.9
387,"(2022) 
Carpegna Prosciutto Pesaro",30,6050,2613,96.7,95.9
388,"(2017) 
Red October Cantù",30,6050,2614,96.7,95.9
389,"(1990) 
Philips Milano",30,6025,2679,96.7,96.3
390,"(2004) 
Bipop Carire RE",34,6875,2576,85.4,84.4
