#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
156,Travis Diener,0,CRE,33,21.5,5.4,1.9,4.2,450,1.0,2.6,384,0.6,0.7,864,0.5,1.8,2.3,3.6,0.9,0.0,1.2,0.8
157,Landing Sane,0,REG,8,20.6,5.4,1.9,4.6,405,0.8,2.9,261,0.9,1.0,875,1.0,2.6,3.6,0.4,0.8,0.8,1.4,2.3
158,Federico Mussini,0,REG,21,15.4,5.3,1.9,4.6,417,1.0,2.7,357,0.6,0.7,857,0.3,0.6,1.0,0.4,0.4,0.0,0.6,1.6
159,Niccolo De Vico,0,REG,24,16.3,5.3,2.0,4.2,470,1.0,2.6,371,0.5,0.5,846,0.5,1.1,1.6,0.3,0.5,0.3,0.6,2.1
160,Filippo Baldi,0,TREN,8,16.3,5.3,1.9,4.6,405,0.6,2.3,278,0.9,1.1,778,0.9,0.8,1.6,0.6,0.4,0.0,0.6,1.3
161,Valerio Mazzola,0,TOR,29,17.0,5.2,1.9,4.4,438,0.9,2.2,397,0.5,0.6,833,0.7,1.8,2.5,0.4,0.4,0.2,0.6,1.9
162,Klaudio Ndoja,0,BOL,26,18.3,5.2,1.7,3.9,441,1.0,2.7,377,0.7,0.9,792,0.7,1.5,2.2,0.3,0.7,0.0,0.7,1.4
163,Edgar Sosa,0,VEN,16,13.9,5.1,1.9,5.5,341,1.0,2.9,340,0.4,0.4,1.00,0.3,0.8,1.1,1.8,0.5,0.0,0.9,1.2
164,Michele Ruzzier,0,CRE,33,19.3,5.1,1.7,3.8,456,0.6,1.7,375,1.0,1.2,846,0.4,1.2,1.5,2.4,1.1,0.0,1.2,2.2
165,Matteo Tambone,0,VAR,33,17.5,4.9,1.6,4.8,338,0.9,3.0,303,0.8,0.9,806,0.2,1.4,1.6,1.9,0.4,0.0,1.2,2.2
166,Diego Monaldi,0,PES,30,18.2,4.5,1.6,4.7,331,0.5,2.4,211,0.9,1.7,540,0.3,0.9,1.2,2.2,1.1,0.1,1.2,1.8
167,Giampaolo Ricci,0,CRE,32,12.0,4.5,1.7,5.0,340,0.8,2.9,269,0.4,0.6,667,1.1,1.9,2.9,0.6,0.5,0.1,0.9,2.7
168,Andrea Ancellotti,0,PES,30,14.9,4.4,1.8,3.9,466,0.1,0.6,158,0.7,1.1,667,1.9,2.3,4.2,0.9,0.5,0.8,0.9,2.2
169,Franko Bushati,0,BRE,16,11.1,4.3,1.6,3.2,490,0.8,2.2,343,0.4,0.4,857,0.3,1.0,1.3,1.4,0.7,0.0,0.6,0.9
170,David Okeke,0,TOR,17,15.5,4.2,1.7,4.1,420,0.5,1.3,364,0.4,0.6,545,0.9,2.4,3.4,0.5,0.1,0.3,0.5,1.9
171,Andrea De Nicolao,0,VEN,37,13.9,4.1,1.4,3.5,385,0.5,1.8,308,0.9,1.2,744,0.2,1.0,1.2,2.3,0.6,0.1,0.9,2.1
172,Jonathan Tavernari,0,SAS,19,8.3,4.0,1.5,2.8,519,1.1,2.1,500,0.0,0.0,0,0.2,0.9,1.1,0.1,0.1,0.0,0.2,1.8
173,Shane Lawal,0,AVE,9,18.2,3.9,1.6,3.6,438,0.0,0.1,0,0.8,1.4,538,3.1,4.2,7.3,1.8,0.6,0.8,2.1,2.6
174,Yannick Franke,0,TREN,37,9.2,3.7,1.2,2.7,460,0.5,1.1,425,0.8,1.2,644,0.3,0.6,0.9,0.6,0.4,0.1,0.4,1.0
175,Marco Portannese,0,CRE,27,9.7,3.7,1.2,2.8,434,0.8,1.9,412,0.4,0.5,857,0.6,0.6,1.2,0.6,0.2,0.0,0.6,1.5
176,Michael Qualls,0,CAN,2,12.0,3.5,1.5,3.5,429,0.0,0.5,0,0.5,0.5,1.00,0.5,3.5,4.0,0.5,0.0,0.0,1.0,2.0
177,Davide Pascolo,0,MIL,37,14.8,3.5,1.5,3.7,419,0.0,0.5,53,0.4,0.5,737,1.3,2.1,3.4,0.7,0.8,0.4,0.6,1.2
178,Daniele Magro,0,PIS,28,12.2,3.5,1.3,2.1,583,0.0,0.0,0,1.0,1.2,794,1.5,1.6,3.2,0.5,0.3,0.4,1.1,2.2
179,Awudu Abass,0,MIL,34,13.3,3.4,1.2,2.8,432,0.5,1.5,314,0.5,0.8,692,0.4,1.6,2.0,0.5,0.6,0.2,0.5,1.4
180,Salvatore Parrillo,0,CAN,32,11.8,3.3,1.1,2.5,430,0.8,1.8,448,0.3,0.4,833,0.6,0.6,1.2,0.6,0.4,0.0,0.4,2.2
181,Vander Blue,0,TOR,7,20.4,3.1,0.7,6.1,116,0.3,2.9,100,1.4,1.6,909,0.3,1.6,1.9,1.6,0.7,0.1,1.0,1.7
182,Lorenzo Bucarelli,0,SAS,2,6.0,3.0,1.0,2.0,500,0.0,1.0,0,1.0,1.0,1.00,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.5
183,Guido Rosselli,0,BOL,6,17.2,3.0,1.2,2.8,412,0.0,1.2,0,0.7,0.8,800,0.2,1.3,1.5,1.7,1.5,0.0,1.3,2.5
184,Simone Doneda,0,TREN,1,2.0,3.0,1.0,1.0,1.00,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Matteo Parravicini,0,VAR,1,1.0,3.0,1.0,1.0,1.00,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
186,Cory Jefferson,0,MIL,7,9.9,2.9,1.1,2.7,421,0.3,1.3,222,0.3,0.6,500,0.4,1.9,2.3,0.0,0.0,0.0,0.6,1.3
187,Lorenzo D'ercole,0,AVE,34,14.5,2.9,1.0,2.6,379,0.8,2.0,403,0.1,0.1,800,0.1,1.2,1.3,0.8,0.4,0.0,0.5,1.3
188,Leonardo Candi,0,REG,30,18.5,2.8,1.0,2.6,380,0.4,1.6,271,0.3,0.4,769,0.3,1.1,1.4,1.4,0.9,0.0,0.6,2.8
189,Mario Ihring,0,ORL,17,11.8,2.8,1.0,2.9,347,0.1,0.8,71,0.7,0.9,750,0.1,0.9,1.1,1.1,0.6,0.0,1.4,1.5
190,Andrea Zerini,0,AVE,33,13.7,2.7,0.9,2.5,383,0.5,1.6,308,0.3,0.4,917,0.5,1.8,2.3,0.8,0.2,0.4,0.5,1.6
191,Marco Cusin,0,MIL,26,10.1,2.7,1.0,1.6,619,0.0,0.0,0,0.7,0.8,818,0.8,2.0,2.8,0.2,0.2,0.7,0.5,1.7
192,Obinna Oleka,0,NBB,13,10.6,2.5,0.9,3.2,286,0.0,0.2,0,0.6,1.2,500,1.4,1.5,2.8,0.0,0.4,0.4,0.6,0.9
193,Martino Mastellari,0,BRE,7,7.1,2.4,0.9,1.7,500,0.7,1.4,500,0.0,0.0,0,0.1,0.6,0.7,0.1,1.0,0.0,0.3,0.9
194,Jamil Wilson,0,BOL,3,13.0,2.3,1.0,3.7,273,0.3,2.0,167,0.0,0.3,0,0.7,1.7,2.3,0.0,0.0,0.0,0.7,1.0
195,Benjamin Ortner,0,AVE,6,13.3,2.3,1.0,2.5,400,0.0,0.0,0,0.3,0.3,1.00,1.2,1.7,2.8,0.8,0.5,0.2,0.7,1.8
196,Giulio Gazzotti,0,CRE,25,8.6,2.2,0.9,1.9,458,0.2,0.8,286,0.2,0.4,600,0.7,1.5,2.2,0.4,0.2,0.2,0.4,1.2
197,Mario Delas,0,VAR,14,10.9,2.2,0.9,1.4,600,0.0,0.1,0,0.5,1.0,500,1.1,1.6,2.7,0.6,0.5,0.1,1.0,3.1
198,Abdel Kadel Pierre Fall,0,BRE,16,6.5,2.2,1.0,1.7,593,0.0,0.1,0,0.2,0.4,500,0.5,1.0,1.5,0.2,0.4,0.3,0.2,1.4
199,Gianluca Della Rosa,0,PIS,21,5.9,2.0,0.7,1.5,452,0.5,1.1,458,0.2,0.2,1.00,0.1,0.5,0.7,0.7,0.3,0.0,0.2,1.4
200,Giovanni Veronesi,0,BRE,4,4.0,2.0,0.5,1.0,500,0.5,1.0,500,0.5,0.5,1.00,0.3,0.0,0.3,0.3,0.3,0.0,0.0,0.3
201,Bruno Cerella,0,VEN,28,11.5,1.9,0.7,1.4,475,0.3,1.0,296,0.3,0.4,700,0.4,1.1,1.5,0.6,0.5,0.1,0.4,1.5
202,Nicola Natali,0,VAR,31,8.6,1.8,0.6,1.8,345,0.4,1.4,286,0.2,0.4,545,0.4,0.7,1.1,0.5,0.1,0.0,0.3,1.4
203,Riccardo Bolpin,0,VEN,12,4.7,1.8,0.7,0.8,800,0.4,0.6,714,0.0,0.0,0,0.0,0.6,0.6,0.7,0.3,0.0,0.3,0.6
204,Andrea Traini,0,BRE,23,6.8,1.7,0.5,1.7,275,0.3,1.0,292,0.4,0.5,818,0.3,0.7,1.0,0.7,0.2,0.0,0.6,1.3
205,Alessandro Pajola,0,BOL,17,11.9,1.6,0.5,1.2,450,0.2,0.7,250,0.4,0.6,600,0.6,0.5,1.1,0.8,0.6,0.0,0.7,1.6
206,Marco Cardillo,0,NBB,28,11.2,1.6,0.6,1.7,362,0.3,0.8,318,0.1,0.3,333,0.6,1.4,2.0,0.4,0.5,0.0,0.3,1.7
207,Tomas Ress,0,VEN,20,5.9,1.6,0.5,1.6,323,0.3,1.1,273,0.3,0.5,556,0.1,0.8,0.9,0.5,0.1,0.2,0.1,0.4
208,Giordano Bortolani,0,MIL,4,2.0,1.5,0.5,1.0,500,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3
209,Andrea Donda,0,ORL,5,3.0,1.4,0.4,1.6,250,0.0,0.0,0,0.6,1.0,600,1.2,0.4,1.6,0.2,0.0,0.0,0.0,0.4
210,Arturs Strautins,0,ORL,3,3.3,1.3,0.3,0.7,500,0.0,0.3,0,0.7,1.0,667,0.3,0.0,0.3,0.0,0.0,0.0,1.0,1.0
211,Simone Fontecchio,0,MIL,4,7.5,1.3,0.5,1.8,286,0.3,1.3,200,0.0,0.0,0,0.0,0.3,0.3,0.0,0.3,0.0,0.5,0.8
212,Giacomo Devecchi,0,SAS,24,9.1,1.0,0.4,1.1,333,0.2,0.7,250,0.1,0.3,500,0.4,0.8,1.2,0.5,0.5,0.0,0.3,1.6
213,Emin Mavric,0,AVE,2,1.0,1.0,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0
214,Daniel Donzelli,0,NBB,11,8.8,1.0,0.4,1.3,286,0.2,0.5,333,0.1,0.3,333,0.5,0.9,1.4,0.3,0.5,0.2,0.4,1.5
215,Quinton Stephens,0,TOR,7,4.4,0.9,0.3,0.7,400,0.0,0.0,0,0.3,0.3,1.00,0.3,0.3,0.6,0.0,0.1,0.3,0.1,0.9
216,Michele Serpilli,0,PES,20,6.0,0.9,0.3,1.3,240,0.2,0.7,231,0.1,0.2,667,0.4,0.7,1.1,0.2,0.2,0.2,0.3,0.6
217,Salvatore Parlato,0,AVE,8,2.9,0.8,0.3,1.0,250,0.3,1.0,250,0.0,0.0,0,0.0,0.3,0.3,0.1,0.0,0.1,0.3,0.0
218,Cesare Barbon,0,PIS,21,4.0,0.7,0.2,1.0,250,0.2,0.8,250,0.0,0.0,0,0.0,0.1,0.2,0.2,0.0,0.0,0.1,0.6
219,Luca Lechthaler,0,TREN,20,6.0,0.7,0.2,0.4,375,0.0,0.0,0,0.4,0.5,700,0.3,1.0,1.3,0.2,0.1,0.1,0.1,1.3
220,Antonio Sabatino,0,AVE,5,1.2,0.6,0.2,0.6,333,0.2,0.4,500,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,0.0
221,Tomas Dimsa,0,VAR,8,4.1,0.5,0.3,1.1,222,0.0,0.4,0,0.0,0.0,0,0.1,0.0,0.1,0.5,0.0,0.0,0.4,0.5
222,Simone Vecerina,0,MIL,2,1.5,0.5,0.0,0.5,0,0.0,0.5,0,0.5,1.0,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Giacomo Maspero,0,CAN,16,2.5,0.5,0.2,0.8,250,0.1,0.1,500,0.1,0.1,500,0.3,0.2,0.4,0.0,0.1,0.1,0.3,1.0
224,Federico Onuoha,0,PIS,18,2.4,0.4,0.1,0.7,167,0.0,0.2,0,0.2,0.4,429,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.7
225,Pietro Bocconcelli,0,PES,8,1.3,0.4,0.1,0.3,500,0.1,0.1,1.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Davide Raucci,0,CAN,12,5.1,0.3,0.2,1.2,143,0.0,0.4,0,0.0,0.0,0,0.1,0.1,0.2,0.3,0.1,0.0,0.3,0.6
227,Andrea Picarelli,0,SAS,3,1.0,0.3,0.0,0.0,0,0.0,0.0,0,0.3,0.7,500,0.0,0.3,0.3,0.3,0.3,0.0,0.3,0.0
228,Maurizio Tassone,0,CAN,13,1.8,0.2,0.1,0.3,250,0.1,0.2,333,0.0,0.0,0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.4
229,Lorenzo Querci,0,PIS,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Mikk Jurkatamm,0,BOL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Ezio Gallizzi,0,SAS,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Matteo Berti,0,BOL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Davide Parente,0,TOR,4,1.3,0.0,0.0,0.3,0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3
234,Mohamed Toure,0,TOR,4,4.3,0.0,0.0,1.0,0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.8
235,Andrea Petracca,0,NBB,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
236,Anton J. Gaddefors,0,ORL,1,12.0,0.0,0.0,2.0,0,0.0,2.0,0,0.0,0.0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0
237,Gabriele Crescenzi,0,PES,1,3.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
238,Marco Bergamaschi,0,VAR,3,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.0
239,Georgi Sirakov,0,NBB,5,1.2,0.0,0.0,0.4,0,0.0,0.4,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Omar Seck,0,VAR,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Guy Akoua,0,TOR,1,1.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Lorenzo Mittica,0,TOR,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Alessandro Morgillo,0,PES,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Andrea Bianco,0,AVE,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Matteo Lagana,0,ORL,8,5.1,0.0,0.0,0.6,0,0.0,0.6,0,0.0,0.0,0,0.0,0.4,0.4,0.0,0.1,0.0,0.6,0.4
246,Samuele Giardini,0,MIL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
247,Luca Pappalardo,0,CAN,3,1.3,0.0,0.0,1.0,0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
248,Federico Bonacini,0,REG,13,4.1,0.0,0.0,0.2,0,0.0,0.1,0,0.0,0.0,0,0.2,0.5,0.8,0.0,0.1,0.0,0.5,0.7
249,Mattia Favaretto,0,VEN,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,Luca Conti,0,TREN,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,Giorgio Galipo,0,ORL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Alessandro Cipolla,0,REG,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
253,Michele Esposito,0,AVE,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Marques Green,0,VEN,5,8.4,0.0,0.0,0.8,0,0.0,0.6,0,0.0,0.0,0,0.2,0.4,0.6,0.8,0.6,0.0,0.6,1.0
