#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
156,Riccardo Moraschini,0,BOL,22,14.3,4.1,1.3,3.5,372,0.1,0.9,100,1.4,2.0,705,0.4,1.6,2.0,0.9,0.5,0.1,0.8,0.9
157,Marco Lagana,0,BEI,24,13.0,4.1,1.5,3.9,394,0.4,1.3,313,0.6,1.0,625,0.7,1.6,2.3,0.6,0.7,0.0,1.2,2.4
158,Andrea De Nicolao,0,VAR,42,16.9,4.1,1.5,3.7,419,0.6,1.8,342,0.4,0.7,500,0.7,1.6,2.3,1.8,1.5,0.0,1.2,2.4
159,Luca Campani,0,MON,25,8.8,4.0,1.4,2.0,686,0.2,0.3,625,1.0,1.4,706,0.7,1.1,1.8,0.3,0.6,0.2,0.4,1.3
160,Torey Thomas,0,PES,18,16.3,3.9,1.3,3.4,371,0.8,1.9,429,0.6,0.8,714,0.4,1.3,1.7,1.4,0.8,0.0,0.9,1.8
161,Marco Carraretto,0,SANA,47,15.3,3.9,1.5,3.6,404,0.8,2.1,364,0.2,0.3,833,0.3,1.0,1.3,0.5,0.4,0.0,0.6,2.1
162,Demian Filloy,0,REG,33,16.7,3.9,1.4,3.8,370,0.7,2.3,299,0.4,0.6,600,1.0,1.7,2.7,0.5,1.1,0.1,1.0,2.2
163,Shawn Huff,0,CRE,18,18.7,3.9,1.6,4.6,337,0.6,2.1,270,0.2,0.4,571,1.2,2.1,3.2,0.4,0.3,0.1,1.1,2.1
164,Peter Lorant,0,ROM,49,14.1,3.9,1.3,3.2,411,0.3,0.8,390,0.9,1.2,772,1.2,2.1,3.3,0.5,0.4,0.1,0.7,1.7
165,Denis Clemente,0,PES,8,19.8,3.9,1.3,4.8,263,0.8,2.5,300,0.6,1.3,500,0.0,1.5,1.5,0.6,0.6,0.1,1.9,3.0
166,Robert Fultz,0,NBB,29,17.4,3.8,1.3,4.0,333,0.4,2.0,220,0.7,1.3,526,0.2,1.0,1.2,1.8,0.7,0.0,2.0,1.5
167,Paul Biligha,0,AVE,28,12.4,3.8,1.4,2.5,551,0.1,0.2,500,0.9,1.5,605,1.0,0.6,1.7,0.3,0.6,0.1,0.8,2.1
168,Matteo Formenti,0,NBB,26,12.9,3.6,1.3,3.0,449,0.7,1.8,396,0.2,0.3,714,0.0,0.8,0.9,0.5,0.3,0.0,0.7,1.8
169,Andrea Renzi,0,BEI,17,11.8,3.6,1.6,3.6,443,0.2,0.8,231,0.2,0.6,400,1.0,1.3,2.3,0.2,0.4,0.2,0.3,2.1
170,David Chiotti,0,MIL,18,9.8,3.5,1.6,2.3,707,0.0,0.0,0,0.3,0.4,625,0.6,1.5,2.1,0.2,0.1,0.1,0.4,1.3
171,Erik Rush,0,VAR,38,11.9,3.4,1.2,3.2,369,0.6,1.6,339,0.5,0.8,690,0.4,1.5,1.9,0.3,0.6,0.2,0.9,1.8
172,Gianluca Basile,0,MIL,28,12.7,3.4,1.2,3.2,382,0.8,2.3,354,0.2,0.3,556,0.2,1.0,1.2,0.9,0.4,0.0,0.5,1.4
173,Valerio Mazzola,0,MON,26,17.3,3.4,1.4,3.5,402,0.2,1.0,185,0.4,0.7,556,1.1,2.6,3.7,0.8,0.3,0.3,0.9,2.2
174,Linos Chrysikopoulos,0,BEI,14,18.3,3.4,1.4,3.6,400,0.3,1.3,222,0.2,0.2,1.00,0.6,1.9,2.5,1.2,0.6,0.4,1.3,2.5
175,Daniele Magro,0,VEN,31,11.0,3.3,1.4,2.0,683,0.0,0.0,0,0.5,0.8,667,1.3,1.8,3.1,0.3,0.3,0.3,1.0,2.1
176,Bryan Bailey,0,ROM,20,14.9,3.1,1.0,2.5,388,0.3,0.8,313,0.9,1.5,600,0.7,1.2,1.9,1.4,0.4,0.0,1.4,2.3
177,Zach Andrews,0,MON,2,14.0,3.0,0.5,4.0,125,0.0,1.0,0,2.0,2.5,800,0.5,1.5,2.0,0.5,0.5,0.5,1.0,3.0
178,Federico Neri,0,SANA,1,1.0,3.0,1.0,2.0,500,1.0,2.0,500,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Alessandro Guagliardi,0,ROM,1,2.0,3.0,1.0,2.0,500,1.0,2.0,500,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
180,Giacomo Devecchi,0,SAS,36,13.2,2.9,1.1,2.3,500,0.4,1.0,417,0.3,0.5,529,0.4,0.6,1.0,0.8,1.0,0.1,0.5,1.8
181,Jakub Parzenski,0,BOL,20,8.8,2.8,1.0,2.4,404,0.3,0.8,400,0.6,0.9,667,0.3,1.2,1.5,0.2,0.2,0.3,0.6,1.3
182,Jacopo Giachetti,0,MIL,12,8.9,2.7,0.8,1.2,643,0.3,0.4,600,0.9,0.9,1.00,0.1,0.6,0.7,0.8,0.2,0.0,0.7,1.0
183,Simone Fontecchio,0,BOL,12,12.8,2.7,1.0,3.1,324,0.3,1.5,222,0.3,0.4,800,0.5,0.9,1.4,0.2,0.4,0.2,0.6,1.5
184,Kevin Anderson,0,CAN,9,11.9,2.4,0.8,4.3,179,0.3,1.8,188,0.6,0.8,714,0.2,0.8,1.0,1.1,0.1,0.0,1.6,0.8
185,Denis Marconato,0,VEN,33,9.9,2.3,1.0,1.7,589,0.1,0.1,1.00,0.3,0.5,600,0.6,1.5,2.2,0.2,0.3,0.2,0.6,1.2
186,Mauro Pinton,0,SAS,31,7.6,2.3,0.8,1.8,446,0.4,1.0,387,0.3,0.4,692,0.2,0.4,0.5,0.7,0.2,0.0,0.7,1.1
187,Andrea Zerini,0,NBB,26,10.4,2.2,0.9,2.1,418,0.4,1.3,303,0.1,0.1,667,0.5,0.9,1.5,0.3,0.2,0.4,0.7,1.7
188,Sylvere Bryan,0,PES,29,9.5,2.2,0.9,1.6,532,0.0,0.0,0,0.5,0.9,560,0.8,1.7,2.4,0.1,0.7,0.2,1.0,1.3
189,Dane DiLiegro,0,SAS,23,7.9,2.2,1.0,1.7,550,0.0,0.0,0,0.3,0.7,533,0.7,1.0,1.6,0.1,0.2,0.1,1.0,1.8
190,Aleksandar Rasic,0,SANA,38,8.9,2.0,0.7,1.8,368,0.4,1.2,348,0.3,0.4,786,0.1,0.4,0.5,0.8,0.2,0.0,0.5,1.3
191,Marco Spissu,0,SAS,4,2.8,2.0,0.3,0.5,500,0.3,0.5,500,1.3,1.5,833,0.0,0.5,0.5,0.3,0.3,0.0,0.5,0.8
192,Aristide Landi,0,BOL,8,7.4,2.0,0.9,2.5,350,0.0,1.3,0,0.3,0.8,333,0.4,1.3,1.6,0.1,0.3,0.0,0.5,0.9
193,Marcelus Kemp,0,SANA,1,11.0,2.0,0.0,5.0,0,0.0,2.0,0,2.0,2.0,1.00,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0
194,Dario Piva,0,MIL,1,3.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
195,Andrea Merlati,0,MIL,1,2.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Prokop Slanina,0,BEI,1,3.0,2.0,1.0,2.0,500,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
197,Faisel Aden,0,ROM,6,4.5,2.0,0.8,2.2,385,0.3,0.7,500,0.0,0.0,0,0.3,0.0,0.3,0.0,0.0,0.0,0.5,0.8
198,Tommaso Raspino,0,BEI,26,11.3,2.0,0.9,2.0,451,0.2,0.7,353,0.2,0.4,500,0.4,0.8,1.2,0.4,0.4,0.0,0.9,2.0
199,Bruno Cerella,0,VAR,21,7.6,2.0,0.7,1.5,438,0.1,0.4,250,0.5,0.7,786,0.3,1.0,1.2,0.3,0.3,0.0,0.3,0.9
200,Riccardo Cervi,0,REG,36,11.0,1.9,0.8,1.4,600,0.0,0.0,1.00,0.2,0.7,308,1.1,1.4,2.5,0.1,0.3,1.1,0.8,2.1
201,Luca Lechthaler,0,SANA,9,6.6,1.9,0.7,1.4,462,0.0,0.0,0,0.6,1.3,417,0.3,2.0,2.3,0.2,0.1,0.1,0.8,1.1
202,Andrea Conti,0,CRE,7,7.7,1.9,0.7,1.0,714,0.3,0.6,500,0.1,0.3,500,0.0,0.1,0.1,0.1,0.3,0.0,0.3,1.4
203,Jakub Kudlacek,0,CAN,6,4.8,1.8,0.5,1.2,429,0.2,0.5,333,0.7,0.7,1.00,0.0,0.3,0.3,0.2,0.2,0.0,1.0,0.7
204,Roberto Chiacig,0,BEI,5,6.0,1.6,0.8,2.0,400,0.0,0.0,0,0.0,0.0,0,0.6,0.6,1.2,0.2,0.0,0.2,1.0,1.0
205,Ojars Silins,0,REG,27,10.5,1.6,0.6,2.2,288,0.0,0.6,59,0.3,0.4,727,0.5,0.9,1.4,0.1,0.3,0.2,0.5,1.4
206,Alessandro Amoruso,0,BEI,2,3.0,1.5,0.5,0.5,1.00,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
207,Francesco Belloni,0,CRE,2,1.5,1.5,0.5,0.5,1.00,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
208,Tommaso Fantoni,0,VEN,11,10.5,1.5,0.4,1.9,190,0.1,0.5,200,0.6,0.9,700,0.5,1.1,1.6,0.3,0.2,0.1,0.9,1.2
209,Luigi Sergio,0,JUV,18,6.7,1.4,0.4,1.2,381,0.2,0.4,500,0.3,0.7,500,0.3,0.3,0.6,0.1,0.4,0.0,0.3,1.3
210,Alessandro Amici,0,PES,23,7.3,1.4,0.5,1.1,440,0.2,0.6,308,0.3,0.5,500,0.5,1.0,1.5,0.3,0.3,0.0,0.5,1.2
211,Lorenzo Uglietti,0,BEI,3,8.7,1.3,0.3,1.3,250,0.0,0.3,0,0.7,0.7,1.00,0.0,0.3,0.3,0.0,0.0,0.0,1.0,1.0
212,Nicholas Crow,0,AVE,9,5.9,1.1,0.3,1.7,200,0.1,0.8,143,0.3,0.4,750,0.1,0.9,1.0,0.1,0.6,0.0,0.4,0.2
213,Lucio Salafia,0,AVE,2,1.0,1.0,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
214,Matteo Tambone,0,ROM,16,4.9,1.0,0.4,0.7,545,0.2,0.3,600,0.1,0.1,500,0.4,0.4,0.8,0.2,0.2,0.0,0.4,0.8
215,Janis Porzingis,0,CRE,2,8.0,1.0,0.5,4.0,125,0.0,1.0,0,0.0,0.0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0
216,Niccolo De Vico,0,BEI,5,5.8,1.0,0.4,0.8,500,0.2,0.6,333,0.0,0.0,0,0.2,0.2,0.4,0.0,0.2,0.0,0.0,0.6
217,Andrea Casella,0,CAN,5,1.4,1.0,0.2,0.4,500,0.2,0.4,500,0.4,0.4,1.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Fabio Ruini,0,CRE,19,5.8,1.0,0.3,1.2,273,0.2,0.7,214,0.2,0.3,800,0.1,0.5,0.6,0.3,0.3,0.0,0.3,0.8
219,Ade Dagunduro,0,ROM,9,10.2,0.9,0.2,1.9,118,0.0,0.4,0,0.4,0.6,800,0.8,1.0,1.8,1.4,0.4,0.0,0.7,0.8
220,Francesco Candussi,0,VEN,7,2.4,0.9,0.1,0.6,250,0.0,0.1,0,0.6,0.7,800,0.0,0.3,0.3,0.0,0.1,0.1,0.1,0.7
221,Simone Flamini,0,PES,22,15.2,0.8,0.3,1.7,184,0.2,1.1,167,0.0,0.1,0,0.4,1.5,2.0,0.2,0.8,0.0,0.9,1.7
222,Lorenzo Panzini,0,MON,20,8.8,0.7,0.3,1.4,179,0.1,1.0,105,0.1,0.1,1.00,0.2,0.4,0.6,0.8,0.3,0.0,0.3,0.5
223,Dario Cefarelli,0,JUV,9,4.9,0.7,0.2,1.0,222,0.0,0.2,0,0.2,0.2,1.00,0.2,0.1,0.3,0.1,0.1,0.0,0.4,0.9
224,Giulio Perini,0,MON,8,1.3,0.5,0.3,0.9,286,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
225,Gherardo Sabatini,0,BOL,2,3.0,0.5,0.0,0.5,0,0.0,0.0,0,0.5,2.0,250,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0
226,Domenico Marzaioli,0,JUV,16,8.1,0.5,0.2,0.7,273,0.1,0.4,143,0.1,0.1,500,0.1,0.6,0.6,0.3,0.2,0.0,0.1,0.4
227,Nicola Bertoglio,0,VAR,6,0.8,0.3,0.2,0.8,200,0.0,0.7,0,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.5,0.2
228,Roberto Cazzaniga,0,CRE,7,6.4,0.3,0.1,0.6,250,0.0,0.0,0,0.0,0.0,0,0.1,1.0,1.1,0.1,0.1,0.1,0.3,1.1
229,Awudu Abass,0,CAN,9,2.0,0.2,0.1,0.6,200,0.0,0.2,0,0.0,0.0,0,0.1,0.1,0.2,0.0,0.1,0.1,0.2,0.2
230,Tommaso Torriglia,0,BOL,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Filippo Gorrieri,0,ROM,8,2.1,0.0,0.0,0.4,0,0.0,0.1,0,0.0,0.0,0,0.3,0.1,0.4,0.0,0.0,0.0,0.0,0.1
232,Giorgio Piunti,0,MON,1,1.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Giacomo Siberna,0,CAN,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,William Magarity,0,BEI,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,Matteo Millina,0,BOL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Federico Mussini,0,REG,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Samuel Deguara,0,REG,1,1.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
238,Jacopo Balanzoni,0,VAR,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Gustavo Savio,0,BEI,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Francesco Veccia,0,REG,10,2.0,0.0,0.0,0.6,0,0.0,0.4,0,0.0,0.2,0,0.1,0.1,0.2,0.1,0.1,0.0,0.1,0.3
241,Stefano Fontana,0,CRE,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
242,Mirza Alibegovic,0,NBB,2,4.5,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5
243,Alessio Ronconi,0,AVE,1,1.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Paolo Gorla,0,MIL,1,2.0,0.0,0.0,3.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Federico Guazzaloca,0,BOL,1,2.0,0.0,0.0,2.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Paolo Manavella,0,BEI,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Carmelo Iurato,0,AVE,5,1.2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.4,0,0.0,0.2,0.2,0.4,0.0,0.0,0.0,0.4
248,Alessandro Tonolli,0,ROM,3,5.7,0.0,0.0,0.3,0,0.0,0.3,0,0.0,0.0,0,0.3,0.3,0.7,0.0,0.0,0.0,0.3,1.3
249,Davide Cesana,0,PES,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
