#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
156,Gherardo Sabatini,0,BOL,9,18.0,4.0,1.3,3.4,387,0.4,1.8,250,0.9,2.0,444,0.8,1.8,2.6,1.9,1.3,0.0,0.9,2.3
157,Dominique Sutton,0,REG,4,13.8,4.0,1.3,5.0,250,0.3,0.5,500,1.3,2.3,556,0.0,3.8,3.8,1.0,0.0,0.0,0.8,2.5
158,Daniele Cavaliero,0,TRIE,24,15.0,3.9,1.2,3.2,368,0.8,2.4,316,0.8,1.0,870,0.1,1.0,1.1,1.5,0.2,0.0,1.5,1.7
159,Jeremiah Wilson,0,BRE,12,10.8,3.8,1.3,3.3,400,0.5,1.2,429,0.6,0.7,875,1.3,1.5,2.8,0.3,0.4,0.2,1.2,1.4
160,Gasper Vidmar,0,VEN,21,11.4,3.7,1.4,2.0,698,0.0,0.0,0,0.8,2.1,378,1.7,0.9,2.6,0.7,0.4,0.2,0.9,1.7
161,Davide Pascolo,0,TREN,15,14.8,3.7,1.6,2.9,545,0.1,0.2,667,0.3,0.7,500,1.5,1.8,3.3,0.5,0.5,0.5,0.2,1.1
162,Mattia Palumbo,0,BOL,9,15.7,3.7,1.6,3.0,519,0.1,1.0,111,0.4,0.7,667,0.8,2.2,3.0,0.8,0.6,0.1,1.0,1.6
163,Riccardo Visconti,0,NBB,30,9.7,3.6,1.2,3.3,378,0.6,2.2,262,0.6,0.9,643,0.2,0.7,0.9,0.4,0.3,0.0,0.5,1.2
164,Luca Campogrande,0,VEN,19,8.5,3.6,1.1,2.2,476,0.9,1.7,515,0.6,0.7,923,0.4,0.7,1.1,0.5,0.2,0.0,0.2,1.5
165,Stefan Nikolic,0,BOL,5,7.4,3.6,1.4,2.0,700,0.0,0.4,0,0.8,1.0,800,0.4,1.6,2.0,0.2,0.4,0.0,0.6,1.2
166,Paul Biligha,0,MIL,35,12.8,3.5,1.4,2.6,533,0.0,0.1,250,0.7,0.9,806,1.2,1.1,2.4,0.3,0.4,0.7,0.5,1.7
167,Michele Serpilli,0,PES,6,6.8,3.5,1.2,2.3,500,1.2,2.0,583,0.0,0.0,0,0.0,0.8,0.8,0.2,0.2,0.0,0.3,0.3
168,Giovanni Vildera,0,TREV,31,9.4,3.1,1.4,2.7,506,0.0,0.0,0,0.4,0.8,542,1.1,1.0,2.1,0.3,0.3,0.1,0.5,1.9
169,Giancarlo Ferrero,0,VAR,22,12.0,3.1,1.0,3.0,313,0.7,2.2,333,0.5,0.7,625,0.6,0.6,1.3,0.3,0.2,0.0,0.1,1.6
170,Kaspar Treier,0,SAS,29,9.4,3.1,1.1,2.6,440,0.3,1.2,250,0.5,0.6,824,0.1,1.0,1.1,0.3,0.2,0.0,0.6,1.3
171,Jeff Brooks,0,MIL,33,14.8,3.0,1.1,2.5,444,0.5,1.2,395,0.4,0.5,867,0.7,2.1,2.8,0.8,0.6,0.5,0.4,1.0
172,Andrea Latorre,0,CAN,17,8.6,3.0,1.1,2.3,462,0.5,1.3,409,0.4,0.5,750,0.0,0.8,0.8,0.6,0.2,0.1,0.6,1.3
173,Denzel Andersson,0,VAR,10,15.9,3.0,1.1,2.9,379,0.4,2.0,200,0.4,0.5,800,0.6,1.9,2.5,0.4,0.5,0.5,0.7,1.5
174,Mouhamet Diouf,0,REG,24,14.1,2.8,1.0,2.7,354,0.1,0.7,118,0.8,1.3,613,0.9,1.8,2.7,0.4,0.3,0.3,0.7,1.6
175,Davide Moretti,0,MIL,17,8.0,2.5,0.8,2.6,318,0.4,1.5,269,0.4,0.5,875,0.1,0.5,0.6,0.8,0.4,0.0,0.5,1.3
176,Andrea Mezzanotte,0,TREN,15,10.2,2.5,0.9,2.1,406,0.4,1.3,300,0.3,0.4,833,0.0,0.5,0.5,0.3,0.1,0.1,0.3,1.3
177,Giacomo Devecchi,0,SAS,7,13.4,2.4,0.9,1.6,545,0.7,1.4,500,0.0,0.0,0,0.1,0.6,0.7,0.6,1.0,0.0,0.9,1.0
178,Davide Casarin,0,VEN,36,8.5,2.3,0.7,2.1,347,0.3,0.9,290,0.6,1.0,629,0.4,0.7,1.1,1.1,0.2,0.0,0.9,2.0
179,Andrea Cinciarini,0,MIL,30,11.4,2.2,0.7,2.2,328,0.2,1.0,241,0.5,0.7,800,0.4,1.2,1.6,1.3,0.8,0.0,0.4,1.2
180,Marco Cusin,0,BOL,19,11.2,2.1,0.9,1.9,500,0.0,0.0,0,0.2,0.2,750,0.6,1.5,2.1,0.5,0.3,0.4,1.2,2.8
181,Jakob Cebasek,0,TRIE,1,14.0,2.0,1.0,5.0,200,0.0,4.0,0,0.0,0.0,0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0
182,Felipe Motta,0,NBB,2,1.5,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0
183,Valerio Mazzola,0,VEN,27,12.4,2.0,0.7,2.4,313,0.5,1.8,271,0.0,0.1,500,0.2,1.6,1.9,0.6,0.3,0.1,0.4,1.7
184,Giovanni Bellato,0,VEN,1,2.0,2.0,0.0,1.0,0,0.0,0.0,0,2.0,2.0,1.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,Leonardo Biancotto,0,VEN,1,9.0,2.0,1.0,4.0,250,0.0,2.0,0,0.0,0.0,0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0
186,Stefano Mancinelli,0,BOL,17,11.7,1.8,0.6,2.4,268,0.2,1.2,143,0.4,0.6,545,0.2,1.3,1.5,0.6,0.5,0.2,0.5,1.9
187,Jakub Wojciechowski,0,MIL,10,6.1,1.6,0.7,0.9,778,0.1,0.1,1.00,0.1,0.2,500,0.9,0.9,1.8,0.2,0.1,0.1,0.2,0.9
188,Janis Blums,0,REG,4,7.5,1.5,0.5,2.3,222,0.5,2.0,250,0.0,0.0,0,0.0,0.5,0.5,0.3,0.3,0.0,0.3,1.0
189,Filippo Gallo,0,CRE,2,1.0,1.5,0.5,1.0,500,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,Edin Mujakovic,0,PES,2,1.0,1.5,0.5,0.5,1.00,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,Maximilian Ladurner,0,TREN,29,8.9,1.5,0.7,1.4,525,0.0,0.0,0,0.0,0.2,200,0.5,0.7,1.2,0.1,0.0,0.2,0.3,1.4
192,Andrea Ancellotti,0,BRE,7,6.4,1.4,0.6,1.4,400,0.0,0.0,0,0.3,0.3,1.00,0.6,1.4,2.0,0.3,0.0,0.4,0.6,0.6
193,Federico Mussini,0,TRIE,3,7.0,1.3,0.0,1.7,0,0.0,0.3,0,1.3,1.3,1.00,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.3
194,Marco Antonio Re,0,SAS,6,1.7,1.3,0.5,0.8,600,0.2,0.3,500,0.2,0.3,500,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
195,Bruno Cerella,0,VEN,23,6.3,1.3,0.5,1.6,297,0.2,1.0,208,0.1,0.1,1.00,0.7,0.5,1.1,0.6,0.4,0.0,0.2,0.7
196,Salvatore Parrillo,0,BRE,16,7.3,1.2,0.4,1.4,261,0.4,1.3,300,0.1,0.1,500,0.1,0.4,0.5,0.4,0.3,0.0,0.3,1.1
197,Lorenzo Piccin,0,TREV,13,6.7,1.2,0.4,1.5,263,0.2,0.8,300,0.2,0.3,500,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.7
198,Andrea Arnaldo,0,TRIE,7,1.4,1.1,0.3,0.9,333,0.1,0.6,250,0.4,0.6,750,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.3
199,Nicolo Virginio,0,VAR,2,10.0,1.0,0.5,3.5,143,0.0,2.5,0,0.0,0.0,0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.5
200,Massimo Chessa,0,SAS,7,3.9,1.0,0.3,1.3,222,0.3,1.1,250,0.1,0.3,500,0.0,0.1,0.1,0.1,0.1,0.0,0.3,1.1
201,Luca Conti,0,TREN,22,7.9,0.8,0.3,0.9,316,0.1,0.4,333,0.1,0.3,500,0.3,0.7,1.0,0.3,0.3,0.0,0.0,0.6
202,Federico Bonacini,0,REG,13,5.8,0.8,0.3,1.1,286,0.2,0.5,286,0.0,0.0,0,0.2,0.6,0.8,0.4,0.1,0.0,0.5,1.2
203,Lorenzo Deri,0,BOL,11,2.2,0.7,0.2,0.6,286,0.1,0.3,333,0.3,0.4,750,0.0,0.0,0.0,0.5,0.0,0.0,0.3,0.4
204,Luca Possamai,0,VEN,3,3.3,0.7,0.3,0.3,1.00,0.0,0.0,0,0.0,0.0,0,0.3,0.3,0.7,0.0,0.0,0.3,0.7,1.0
205,Mauro Zacchigna,0,CRE,3,1.0,0.7,0.3,0.7,500,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
206,Lorenzo Calbini,0,PES,4,1.8,0.5,0.3,0.3,1.00,0.0,0.0,0,0.0,0.0,0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.3
207,Andrea Coronica,0,TRIE,12,3.6,0.4,0.2,0.5,333,0.0,0.3,0,0.1,0.2,500,0.3,0.3,0.7,0.3,0.1,0.0,0.2,0.3
208,Luca Gandini,0,SAS,10,5.3,0.4,0.0,0.3,0,0.0,0.0,0,0.4,0.8,500,0.3,0.8,1.1,0.4,0.2,0.1,0.4,1.2
209,Marco Giannini,0,REG,5,1.4,0.4,0.2,0.2,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2
210,Andrea Donda,0,CRE,11,2.4,0.3,0.1,0.4,250,0.0,0.0,0,0.1,0.2,500,0.1,0.4,0.5,0.2,0.0,0.0,0.0,0.2
211,Lazar Trunic,0,CRE,8,5.0,0.1,0.0,1.3,0,0.0,1.3,0,0.1,0.3,500,0.1,0.3,0.4,0.0,0.0,0.0,0.1,0.8
212,Matteo Barbieri,0,BOL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,Matteo Librizzi,0,VAR,1,14.0,0.0,0.0,2.0,0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0
214,Alessandro Van Velsen,0,VAR,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Mattia Pavani,0,BOL,3,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,Lorenzo D'ercole,0,VEN,5,3.2,0.0,0.0,0.6,0,0.0,0.6,0,0.0,0.0,0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.2
217,Luca Sanna,0,SAS,2,1.5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
218,Dejan Bresolin,0,CAN,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Beniamino Basso,0,PES,4,2.0,0.0,0.0,0.8,0,0.0,0.0,0,0.0,0.0,0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,1.3
220,Francesco Gravaghi,0,MIL,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Alessandro Guido,0,NBB,8,1.8,0.0,0.0,0.8,0,0.0,0.3,0,0.0,0.3,0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.1
222,Igor Jovanovic,0,TREN,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Vittorio Bartoli,0,TREV,7,2.1,0.0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0,0.1,0.3,0.4,0.1,0.0,0.0,0.0,0.3
224,Riccardo Cattapan,0,NBB,7,1.4,0.0,0.0,0.6,0,0.0,0.0,0,0.0,0.0,0,0.0,0.6,0.6,0.0,0.0,0.1,0.0,0.1
225,Carlo Porfilio,0,REG,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
226,Tommaso Lanzi,0,CAN,3,1.3,0.0,0.0,0.7,0,0.0,0.3,0,0.0,0.0,0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
227,Simone Caglio,0,CAN,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,Ibrahima Cham,0,REG,1,9.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0
229,Giorgio Manna,0,BOL,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Nicolo Dellosto,0,BOL,3,4.0,0.0,0.0,1.0,0,0.0,0.7,0,0.0,0.0,0,0.3,0.3,0.7,0.0,0.3,0.0,0.0,0.7
