#,Squadra,Giocate,Min,Totale,Media,40 Min
362,"(2016) 
Vanoli Cremona",30,6025,2416,36.5,36.3
363,"(1988) 
Benetton Treviso",30,6025,2375,36.5,36.3
364,"(1988) 
Knorr Bologna",30,6000,2642,36.5,36.5
365,"(1992) 
Phonola Caserta",30,6075,2562,36.5,36.1
366,"(1991) 
Ticino Assicurazioni Siena",30,6000,2487,36.5,36.5
367,"(1991) 
Baker Livorno",30,6000,2490,36.5,36.5
368,"(2021) 
Banco di Sardegna Sassari",30,6075,2449,36.6,36.1
369,"(2021) 
Banco di Sardegna Sassari",30,6075,2449,36.6,36.1
370,"(2018) 
Germani Basket Brescia",30,6050,2443,36.6,36.3
371,"(1991) 
Stefanel Trieste",30,6025,2418,36.6,36.4
372,"(2015) 
Consultinvest Pesaro",30,6025,2355,36.6,36.4
373,"(1993) 
Onyx Caserta",30,6000,2816,36.6,36.6
374,"(2006) 
Benetton Treviso",34,6800,2463,32.4,32.4
375,"(1995) 
Mash J. Verona",32,6525,2618,34.4,33.7
376,"(2010) 
Dinamo Sassari",30,6075,2512,36.7,36.2
377,"(2003) 
Skipper Bologna",34,6770,2730,32.4,32.6
378,"(2007) 
Lottomatica Roma",34,6675,2471,32.4,33
379,"(2005) 
Carpisa Napoli",34,6875,2848,32.4,32.1
380,"(2021) 
Bertram Derthona Basket Tortona",30,6050,2412,36.8,36.5
381,"(2021) 
Bertram Derthona Basket Tortona",30,6050,2412,36.8,36.5
382,"(1991) 
Phonola Caserta",30,6000,2578,36.8,36.8
383,"(2011) 
Umana Venezia",32,6450,2436,34.5,34.2
384,"(2018) 
Fiat Torino",30,6125,2611,36.8,36.1
385,"(1990) 
Filodoro Napoli",30,6100,2677,36.8,36.2
386,"(2008) 
Snaidero Cucine Udine",30,6025,2587,36.8,36.7
387,"(1988) 
Allibert Livorno",30,5825,2613,36.8,37.9
388,"(2014) 
Pasta Reggia Caserta",30,6025,2394,36.9,36.7
389,"(1990) 
Knorr Bologna",30,6025,2530,36.9,36.7
390,"(2018) 
Vanoli Cremona",30,5850,2360,36.9,37.8
391,"(2007) 
Air Avellino",34,6825,2637,32.6,32.5
392,"(2021) 
Umana Reyer Venezia",30,6027,2297,36.9,36.8
393,"(2004) 
Benetton Treviso",34,6825,2457,32.6,32.5
394,"(1988) 
Enichem Livorno",30,6050,2754,37,36.7
395,"(1989) 
Viola Reggio Calabria",30,6050,2598,37,36.7
396,"(2011) 
Benetton Treviso",32,6450,2493,34.7,34.4
397,"(2021) 
Allianz Pallacanestro Trieste",30,6100,2464,37,36.4
398,"(2021) 
Allianz Pallacanestro Trieste",30,6100,2464,37,36.4
399,"(2016) 
Openjobmetis Varese",30,6050,2402,37,36.7
400,"(2006) 
Lottomatica Roma",34,6925,2448,32.7,32.1
401,"(2002) 
Pippo Milano",34,6850,2645,32.7,32.5
402,"(2006) 
Armani Jeans Milano",34,6800,2579,32.7,32.7
403,"(2014) 
Grissin Bon Reggio Emilia",30,6075,2219,37.1,36.6
404,"(1990) 
A. Ranger Varese",30,6069,2860,37.1,36.7
405,"(2007) 
Montepaschi Siena",34,6825,2366,32.8,32.6
406,"(1995) 
Teorematour Milano",32,6400,2730,34.8,34.8
407,"(1987) 
Scavolini Pesaro",30,6050,2760,37.1,36.8
408,"(1992) 
Robe di Kappa Torino",30,6125,2770,37.2,36.4
409,"(2002) 
Skipper Bologna",34,6800,2704,32.8,32.8
410,"(2023) 
Estra Pistoia",30,6025,2514,37.2,37
411,"(1989) 
Panapesca Montecatini",30,6025,2678,37.2,37.1
412,"(2023) 
Dolomiti Energia Trentino",30,6025,2557,37.2,37.1
413,"(2005) 
Armani Jeans Milano",34,6850,2662,32.9,32.6
414,"(2021) 
Fortitudo Kigili Bologna",30,6025,2511,37.3,37.1
415,"(2004) 
Montepaschi Siena",34,6825,2593,32.9,32.8
416,"(2014) 
Granarolo Bologna",30,6000,2416,37.3,37.3
417,"(2002) 
Viola Reggio Calabria",34,6850,2559,32.9,32.7
418,"(2011) 
Scavolini Siviglia Pesaro",32,6450,2401,35,34.7
419,"(2000) 
Kinder Bologna",34,6850,2551,33,32.7
420,"(2013) 
Giorgio Tesi Group Pistoia",30,6100,2323,37.4,36.8
421,"(2010) 
Canadian Solar Bologna",30,6100,2358,37.4,36.8
422,"(1989) 
Arimo Bologna",30,6025,2710,37.4,37.2
423,"(1988) 
Vismara Cantu'",30,5825,2686,37.4,38.5
424,"(2003) 
Breil Milano",34,6800,2737,33,33
425,"(2018) 
Segafredo Virtus Bologna",30,6000,2410,37.4,37.4
426,"(2005) 
Climamio Bologna",34,6875,2650,33.1,32.7
