#,Squadra,Giocate,Min,Totale,Media,40 Min
351,"(2015) 
EA7 Emporio Armani Milano",30,6025,2452,81.7,81.4
352,"(2016) 
Umana Reyer Venezia",30,6125,2447,81.6,79.9
353,"(1991) 
Pall. Trapani",30,6125,2447,81.6,79.9
354,"(1991) 
Phonola Caserta",30,6000,2447,81.6,81.6
355,"(1992) 
Baker Livorno",30,6000,2444,81.5,81.5
356,"(2012) 
EA7 Emporio Armani Milano",30,6075,2441,81.4,80.4
357,"(2012) 
Enel Brindisi",30,6025,2441,81.4,81
358,"(2018) 
Umana Reyer Venezia",30,6075,2440,81.3,80.3
359,"(2021) 
Happy Casa Brindisi",30,6075,2440,81.3,80.3
360,"(2014) 
Dolomiti Energia Trento",30,6075,2440,81.3,80.3
361,"(2021) 
Happy Casa Brindisi",30,6075,2440,81.3,80.3
362,"(2023) 
NutriBullet Treviso Basket",30,6000,2434,81.1,81.1
363,"(2022) 
NutriBullet Treviso Basket",30,6000,2433,81.1,81.1
364,"(2013) 
Acqua Vitasnella Cantù",30,6050,2432,81.1,80.4
365,"(2017) 
Fiat Torino",30,6025,2432,81.1,80.7
366,"(2023) 
Estra Pistoia",30,6025,2432,81.1,80.7
367,"(2011) 
Cimberio Varese",32,6475,2429,75.9,75
368,"(2021) 
Fortitudo Kigili Bologna",30,6027,2429,81,80.6
369,"(2015) 
Grissin Bon Reggio Emilia",30,6050,2424,80.8,80.1
370,"(2017) 
Dolomiti Energia Trentino",30,6000,2423,80.8,80.8
371,"(2015) 
Acqua Vitasnella Cantù",30,6100,2422,80.7,79.4
372,"(2011) 
Scavolini Siviglia Pesaro",32,6450,2419,75.6,75
373,"(1992) 
Teamsystem Fabriano",30,6100,2419,80.6,79.3
374,"(2014) 
Openjobmetis Varese",30,6150,2418,80.6,78.6
375,"(2021) 
Bertram Derthona Basket Tortona",30,6050,2418,80.6,79.9
376,"(2021) 
Bertram Derthona Basket Tortona",30,6050,2418,80.6,79.9
377,"(1994) 
Comerson Siena",32,6400,2417,75.5,75.5
378,"(2023) 
Carpegna Prosciutto Pesaro",30,6050,2417,80.6,79.9
379,"(1992) 
Stefanel Trieste",30,6000,2417,80.6,80.6
380,"(2011) 
Canadian Solar Bologna",32,6450,2414,75.4,74.9
381,"(1991) 
Stefanel Trieste",30,6025,2414,80.5,80.1
382,"(1993) 
Baker Livorno",30,6025,2412,80.4,80.1
383,"(2023) 
EA7 Emporio Armani Milano",30,6000,2412,80.4,80.4
384,"(2023) 
Bertram Derthona Tortona",30,6025,2411,80.4,80
385,"(2021) 
UNAHOTELS Reggio Emilia",30,6150,2409,80.3,78.3
386,"(2010) 
Armani Jeans Milano",30,6075,2409,80.3,79.3
387,"(2021) 
Carpegna Prosciutto Pesaro",30,6075,2408,80.3,79.3
388,"(2018) 
Germani Basket Brescia",30,6050,2408,80.3,79.6
389,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2407,80.2,79.9
390,"(2022) 
Bertram Yachts Derthona Tortona",30,6025,2407,80.2,79.9
391,"(2023) 
Vanoli Basket Cremona",30,6050,2406,80.2,79.5
392,"(2011) 
Benetton Treviso",32,6450,2403,75.1,74.5
393,"(2023) 
UNAHOTELS Reggio Emilia",30,6000,2403,80.1,80.1
394,"(2014) 
Umana Reyer Venezia",30,6025,2400,80,79.7
395,"(2017) 
Germani Basket Brescia",30,6075,2397,79.9,78.9
396,"(2012) 
Vanoli Cremona",30,6025,2397,79.9,79.6
397,"(2020) 
Virtus Segafredo Bologna",28,5600,2397,85.6,85.6
398,"(2010) 
Pepsi Caserta",30,6075,2395,79.8,78.8
399,"(2020) 
Happy Casa Brindisi",28,5600,2395,85.5,85.5
400,"(2023) 
Banco di Sardegna Sassari",30,6025,2394,79.8,79.5
401,"(2013) 
Umana Venezia",30,6000,2394,79.8,79.8
402,"(2021) 
GeVi Napoli Basket",30,6075,2393,79.8,78.8
403,"(2010) 
Angelico Biella",30,6050,2393,79.8,79.1
404,"(2016) 
Sidigas Avellino",30,6075,2392,79.7,78.7
405,"(2021) 
Allianz Pallacanestro Trieste",30,6098,2390,79.7,78.4
406,"(2021) 
Allianz Pallacanestro Trieste",30,6098,2390,79.7,78.4
407,"(1991) 
Baker Livorno",30,6000,2390,79.7,79.7
