#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
156,Davide Casarin,0,VEN,39,18.8,5.1,1.9,4.2,460,0.7,2.1,338,0.6,1.3,469,0.5,2.0,2.6,1.7,0.7,0.1,0.9,2.2
157,Bryant Dunston,0,BOL,32,17.4,5.1,2.0,3.4,596,0.0,0.1,333,1.0,1.8,569,1.4,2.0,3.4,0.8,0.5,0.8,0.4,2.3
158,Ognjen Dobric,0,BOL,23,13.1,5.1,2.1,4.1,516,0.4,1.5,257,0.4,0.6,714,0.4,0.9,1.3,0.8,0.5,0.0,0.2,1.0
159,Alessandro Pajola,0,BOL,38,20.5,5.1,1.7,4.5,384,0.7,2.6,270,0.9,1.4,654,0.7,2.2,2.9,4.2,1.1,0.3,1.0,2.4
160,Simone Zanotti,0,CRE,30,12.2,5.1,1.8,4.0,454,0.6,1.8,321,0.9,1.1,794,0.7,1.4,2.1,0.3,0.2,0.2,1.0,1.9
161,Saliou Niang,0,TREN,13,13.1,5.0,2.2,3.4,636,0.0,0.5,0,0.7,1.1,643,1.2,1.9,3.1,1.2,0.8,0.2,0.4,1.5
162,Loren Cristian Jackson,0,NBB,5,20.2,5.0,1.2,6.4,188,0.6,3.0,200,2.0,2.0,1.00,0.6,0.2,0.8,2.4,0.4,0.0,1.6,1.6
163,Grant Basile,0,PIS,2,16.0,5.0,2.0,6.0,333,0.5,2.5,200,0.5,1.0,500,1.5,2.0,3.5,1.5,0.0,0.5,0.0,1.0
164,Daulton Hommes,0,TREN,4,22.8,5.0,1.3,4.3,294,0.5,3.0,167,2.0,2.0,1.00,0.8,4.3,5.0,2.0,0.0,0.3,1.0,2.8
165,Jaizec Lottie,0,SCAF,4,14.5,5.0,2.0,4.5,444,0.3,2.0,125,0.8,1.0,750,0.3,1.5,1.8,2.5,0.5,0.0,1.8,2.0
166,Nicola Akele,0,BRE,36,15.2,5.0,2.1,3.8,540,0.4,0.9,394,0.5,0.9,581,0.8,2.2,3.0,0.5,0.4,0.1,0.3,2.0
167,Tomas Woldetensae,0,VAR,25,17.0,4.9,1.5,5.0,294,0.7,3.2,215,1.2,1.6,795,0.5,1.6,2.1,1.5,0.6,0.0,0.8,2.0
168,Andrea Mezzanotte,0,TREV,28,16.1,4.7,1.6,3.8,415,0.7,2.1,328,0.9,1.2,735,0.9,1.5,2.4,0.7,0.4,0.3,0.7,1.3
169,Mike Cobbins,0,BRE,29,14.9,4.6,1.9,2.7,705,0.0,0.0,1.00,0.8,1.6,511,1.3,2.3,3.6,0.7,0.4,0.4,1.0,2.2
170,Stefano Gentile,0,SAS,25,16.7,4.5,1.4,3.6,400,0.7,1.8,391,0.9,1.0,885,0.5,1.5,2.0,2.3,1.1,0.0,1.1,1.8
171,Leonardo Candi,0,TORT,32,16.2,4.5,1.5,4.6,322,0.7,2.4,299,0.8,1.2,684,0.6,1.2,1.8,1.1,0.6,0.0,0.5,1.8
172,Andrew Smith,0,NBB,10,13.8,4.4,2.0,3.1,645,0.0,0.0,0,0.4,0.6,667,1.9,2.0,3.9,0.6,0.4,0.2,0.6,2.9
173,Wendell Mitchell,0,NBB,7,14.1,4.3,1.4,5.7,250,0.4,3.1,136,1.0,1.3,778,0.6,1.3,1.9,0.9,1.0,0.0,0.9,2.4
174,James Young,0,VAR,7,13.7,4.1,1.1,3.1,364,0.6,2.1,267,1.3,1.7,750,0.1,3.1,3.3,0.3,0.0,0.0,1.4,2.0
175,Tommaso Laquintana,0,NBB,22,11.5,4.0,1.4,3.3,431,0.3,1.1,240,1.0,1.4,677,0.4,1.1,1.5,1.3,0.4,0.0,0.7,2.0
176,Jeff Brooks,0,VEN,30,14.6,4.0,1.7,2.9,575,0.3,0.9,370,0.4,0.4,917,1.0,1.9,2.9,0.4,0.4,0.2,0.5,0.8
177,Egidijus Mockevicius,0,PES,13,12.3,4.0,1.7,3.0,564,0.0,0.0,0,0.6,0.9,667,1.5,3.5,5.0,0.2,0.3,0.2,0.5,1.0
178,Devontae Cacok,0,BOL,12,13.5,4.0,1.7,3.3,500,0.0,0.0,0,0.7,1.5,444,1.4,2.2,3.6,0.3,0.4,0.1,0.7,2.1
179,Scott Ulaneo,0,VAR,24,11.9,3.9,1.5,2.8,545,0.0,0.0,0,0.9,1.9,478,1.5,2.0,3.5,0.5,0.3,0.0,0.7,2.2
180,Sasha Grant,0,REG,34,14.3,3.8,1.5,3.5,424,0.4,1.4,306,0.4,0.6,789,0.8,1.4,2.2,0.6,0.2,0.1,0.8,1.6
181,Denzel Valentine,0,MIL,4,8.0,3.8,1.5,3.5,429,0.8,2.5,300,0.0,0.0,0,0.0,0.0,0.0,0.8,0.5,0.0,0.8,0.8
182,Kaspar Treier,0,SAS,23,12.3,3.7,1.2,3.0,412,0.3,1.5,229,1.0,1.0,1.00,0.4,1.2,1.7,0.5,0.6,0.0,0.7,1.3
183,Giordano Bortolani,0,MIL,29,10.0,3.6,1.1,3.1,356,0.7,2.0,339,0.7,0.9,760,0.1,0.7,0.8,0.7,0.1,0.0,0.4,1.0
184,Giampaolo Ricci,0,MIL,34,10.6,3.4,1.4,3.1,430,0.6,1.7,322,0.1,0.2,833,0.6,1.5,2.1,0.5,0.2,0.1,0.4,1.7
185,Matteo Chillo,0,REG,35,14.7,3.3,1.3,2.9,450,0.4,1.3,326,0.3,0.4,643,0.5,1.7,2.3,0.7,0.4,0.1,0.4,2.1
186,Gianluca Della Rosa,0,PIS,31,11.4,3.2,0.9,2.6,338,0.8,2.2,348,0.7,0.8,846,0.2,0.9,1.1,1.8,0.6,0.0,0.9,1.8
187,Lorenzo Uglietti,0,REG,32,12.5,3.2,1.1,2.1,522,0.3,0.7,391,0.8,1.2,649,0.5,1.8,2.3,1.8,0.5,0.0,1.1,2.2
188,Andrea De Nicolao,0,VEN,36,16.3,3.2,0.9,2.5,371,0.5,1.7,311,0.8,1.0,829,0.4,1.4,1.8,3.1,0.2,0.1,1.2,1.5
189,Leonardo Okeke,0,VAR,6,8.2,3.2,1.3,2.3,571,0.0,0.0,0,0.5,0.7,750,0.3,0.8,1.2,0.0,0.0,0.3,1.2,1.7
190,Rihards Lomazs,0,BOL,11,9.5,3.1,0.8,2.3,360,0.5,1.0,455,1.0,1.3,786,0.2,0.7,0.9,0.5,0.1,0.0,0.5,1.7
191,Gora Camara,0,TREV,21,10.1,3.0,1.1,1.9,590,0.0,0.0,0,0.9,1.2,720,1.3,1.5,2.9,0.1,0.2,0.2,0.5,1.3
192,Joonas Riismaa,0,NBB,27,11.0,3.0,0.9,2.1,439,0.4,1.3,343,0.7,1.0,769,0.5,0.8,1.3,0.5,0.4,0.1,0.5,1.2
193,Wei Lun Zhao,0,VAR,1,5.0,3.0,1.0,2.0,500,1.0,1.0,1.00,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
194,Tommaso Guadalupi,0,NBB,1,1.0,3.0,1.0,1.0,1.00,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,Enrico Tadiotto,0,TREV,1,10.0,3.0,1.0,1.0,1.00,0.0,0.0,0,1.0,2.0,500,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
196,Lorenzo Baldi,0,TORT,2,1.5,3.0,1.0,1.5,667,1.0,1.5,667,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
197,Myles Stephens,0,TREN,17,15.7,2.9,1.2,2.9,429,0.2,1.3,136,0.3,0.4,714,0.9,2.3,3.2,0.7,0.2,0.2,0.8,1.2
198,Giovanni De Nicolao,0,NAP,30,14.8,2.9,1.2,2.4,514,0.2,0.6,316,0.3,0.4,667,0.6,1.6,2.2,2.0,0.7,0.1,0.8,3.3
199,Alex O'Connell,0,VEN,19,9.9,2.7,1.3,3.4,369,0.2,1.3,160,0.0,0.0,0,0.2,1.0,1.2,0.5,0.3,0.1,0.7,0.8
200,Octavio Maretto,0,PES,6,6.0,2.7,1.0,1.5,667,0.3,0.5,667,0.3,0.3,1.00,0.0,0.2,0.2,0.2,0.2,0.0,0.5,0.7
201,Eric Lombardi,0,NBB,26,12.8,2.6,1.0,2.3,410,0.3,1.0,259,0.4,0.5,846,0.8,2.0,2.7,0.4,0.4,0.2,0.5,1.2
202,Billy Baron,0,MIL,2,9.5,2.5,0.5,2.5,200,0.5,0.5,1.00,1.0,1.0,1.00,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5
203,Angelo Del Chiaro,0,PIS,33,9.2,2.5,1.1,2.2,500,0.0,0.0,1.00,0.2,0.5,438,0.5,1.4,1.8,0.2,0.1,0.2,0.5,1.4
204,Guglielmo Caruso,0,MIL,23,7.0,2.5,1.0,2.4,436,0.1,0.6,154,0.3,0.5,636,0.8,0.8,1.7,0.3,0.2,0.3,0.3,1.1
205,Matteo Librizzi,0,VAR,16,10.5,2.3,0.8,1.9,433,0.4,1.1,389,0.2,0.3,750,0.1,0.2,0.3,1.1,0.2,0.0,0.3,1.3
206,Bruno Mascolo,0,BOL,32,7.0,2.1,0.9,2.3,387,0.2,0.5,294,0.2,0.5,333,0.3,0.8,1.2,1.3,0.2,0.0,0.7,0.8
207,Filippo Galli,0,CRE,1,4.0,2.0,0.0,0.0,0,0.0,0.0,0,2.0,2.0,1.00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
208,Tormi Metsla,0,PIS,1,1.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Giovanni Pini,0,SCAF,27,13.3,2.0,0.7,1.6,465,0.0,0.1,0,0.5,1.0,500,0.6,1.3,2.0,0.6,0.4,0.2,0.6,2.1
210,Andrea Zerini,0,TORT,27,12.7,2.0,0.7,1.6,419,0.3,1.0,346,0.3,0.4,750,0.6,0.9,1.5,0.6,0.2,0.4,0.3,2.4
211,Terry Rafael Stable,0,PES,1,3.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
212,Luigi Suigo,0,MIL,1,2.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
213,Leonardo Cemmi,0,PIS,1,1.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Nicolo Virginio,0,VAR,9,4.3,1.9,0.7,2.1,316,0.6,1.8,313,0.0,0.0,0,0.2,0.6,0.8,0.1,0.0,0.0,0.0,0.4
215,Quirino De Laurentiis,0,SCAF,5,8.8,1.8,0.6,1.6,375,0.2,1.2,167,0.4,0.8,500,0.6,1.6,2.2,1.0,0.2,0.2,0.4,2.0
216,Lorenzo Saccaggi,0,PIS,33,14.6,1.8,0.6,1.8,339,0.2,0.8,296,0.3,0.4,917,0.2,1.2,1.4,1.1,0.2,0.0,0.8,2.5
217,Gavin Schilling,0,PES,4,8.8,1.8,0.5,1.8,286,0.0,0.0,0,0.8,1.0,750,0.5,1.3,1.8,0.3,0.0,0.0,2.5,3.3
218,Matteo Piccoli,0,CRE,30,9.1,1.5,0.4,1.2,324,0.3,1.0,310,0.4,0.5,813,0.3,0.8,1.1,0.4,0.6,0.0,0.2,1.6
219,Leonardo Faggian,0,TREV,25,10.8,1.4,0.5,1.7,302,0.1,0.7,118,0.3,0.5,583,0.3,0.6,0.8,0.7,0.5,0.0,0.5,1.5
220,David Torresani,0,TREV,9,4.0,1.2,0.4,0.9,500,0.0,0.4,0,0.3,0.4,750,0.2,0.3,0.6,0.2,0.0,0.0,0.2,0.3
221,Leo Menalo,0,BOL,9,2.9,1.1,0.4,0.6,800,0.2,0.3,667,0.0,0.2,0,0.0,0.7,0.7,0.2,0.1,0.0,0.2,0.7
222,Simone Sinagra,0,NAP,4,1.3,1.0,0.3,0.3,1.00,0.0,0.0,0,0.5,0.5,1.00,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.0
223,Tommaso Raspino,0,SAS,10,4.7,1.0,0.4,0.8,500,0.0,0.2,0,0.2,0.2,1.00,0.2,0.4,0.6,0.6,0.4,0.1,0.2,0.6
224,Pietro Ianuzzi,0,VEN,2,1.5,1.0,0.5,1.0,500,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Aristide Mouaha,0,SCAF,24,6.8,1.0,0.4,0.8,450,0.2,0.5,333,0.0,0.2,250,0.1,0.5,0.6,0.5,0.2,0.0,0.5,1.0
226,Luca Conti,0,TREN,23,8.0,0.8,0.3,1.2,214,0.0,0.5,91,0.2,0.3,714,0.4,0.8,1.2,0.2,0.2,0.0,0.3,1.0
227,Dut Mabor,0,NAP,26,4.0,0.8,0.3,0.5,667,0.0,0.0,0,0.2,0.4,364,0.4,0.7,1.1,0.0,0.0,0.1,0.2,0.8
228,Fadilou Seck,0,NBB,4,8.5,0.8,0.3,0.8,333,0.0,0.3,0,0.3,0.5,500,0.0,1.0,1.0,0.0,0.0,0.0,0.3,1.5
229,Giga Janelidze,0,VEN,7,3.1,0.7,0.3,1.1,250,0.1,0.9,167,0.0,0.0,0,0.3,0.3,0.6,0.1,0.0,0.0,0.1,0.3
230,Alessandro Cipolla,0,REG,16,5.1,0.7,0.3,0.9,357,0.1,0.3,200,0.0,0.0,0,0.1,0.3,0.3,0.5,0.1,0.1,0.4,0.4
231,Kennedy Imade,0,SCAF,3,3.3,0.7,0.3,0.3,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
232,Stefano Saccoccia,0,NAP,8,2.1,0.6,0.1,0.5,250,0.0,0.1,0,0.4,0.5,750,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.4
233,Mahamadou Diarra,0,TREN,4,1.0,0.5,0.3,0.3,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
234,Tommaso Bonaretti,0,REG,2,1.0,0.5,0.0,1.0,0,0.0,1.0,0,0.5,1.0,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,Riccardo Pisano,0,SAS,5,6.4,0.4,0.2,1.6,125,0.0,0.6,0,0.0,0.0,0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.4
236,Matteo Porto,0,BRE,13,2.3,0.4,0.2,1.0,154,0.1,0.5,167,0.0,0.0,0,0.0,0.1,0.1,0.0,0.2,0.0,0.1,0.5
237,Michele Ebeling,0,NAP,23,3.5,0.3,0.0,0.3,125,0.0,0.2,0,0.2,0.2,1.00,0.0,0.3,0.4,0.1,0.0,0.0,0.1,0.7
238,Grant Basile,0,TORT,1,4.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Omar Mainini,0,REG,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Giovanni De Marchi,0,TREV,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,Lamine Tandia,0,TORT,1,1.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,Alberto Pellizzari,0,TREV,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Riccardo Tavernelli,0,TORT,10,3.8,0.0,0.0,0.3,0,0.0,0.2,0,0.0,0.0,0,0.1,0.7,0.8,0.5,0.0,0.0,0.2,0.3
244,Federico Stoch,0,PIS,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Lorenzo Zangheri,0,TREN,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Nicholas Errica,0,TORT,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,Francesco Scandiuzzi,0,TREV,2,1.5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Samuel Fusaro,0,NAP,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Francesco Marcucci,0,MIL,1,3.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
250,Tommaso Vecchiola,0,CRE,3,1.3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
251,Niccolo Malaventura,0,NBB,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,Nicolas Tanfoglio,0,BRE,11,2.5,0.0,0.0,1.0,0,0.0,0.6,0,0.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.6
253,Stefano Piredda,0,SAS,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
254,Davide Buttiglione,0,NBB,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Emanuele Morvillo,0,SCAF,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
256,Cesare Placinschi,0,TREN,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Giovanni Alassane Camara,0,REG,1,1.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,Umberto Stazzonelli,0,PES,4,3.3,0.0,0.0,1.0,0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0
259,N'Guessan Elisee Assui,0,VAR,3,3.3,0.0,0.0,1.0,0,0.0,0.7,0,0.0,0.0,0,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0
260,Omer Suljanovic,0,REG,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,Moussa Bamba,0,NAP,8,1.9,0.0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.1,0.4,0.4
262,Diego Garavaglia,0,MIL,2,2.0,0.0,0.0,1.0,0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,Luca Gandini,0,SAS,4,2.5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.3,0.0,0.3,0.3,0.3,0.0,0.0,0.5
