#,Player,MVP,Team,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF
156,Gianluca Basile,0,ORL,26,24.2,4.0,1.3,4.0,330,1.0,3.1,309,0.5,0.6,750,0.4,1.9,2.3,2.3,0.7,0.0,1.0,2.4
157,Trent Meacham,0,MIL,17,15.6,4.0,1.4,3.4,404,0.7,2.0,353,0.6,0.8,769,0.3,1.2,1.5,2.2,0.5,0.1,1.2,2.5
158,Emir Sulejmanovic,0,ORL,4,15.5,4.0,1.8,4.3,412,0.3,0.8,333,0.3,2.5,100,2.5,3.0,5.5,0.3,0.3,0.5,2.0,2.5
159,Brian Sacchetti,0,SAS,45,13.4,3.8,1.0,2.9,344,0.4,1.7,263,1.4,1.6,887,0.8,1.9,2.8,0.9,0.6,0.1,0.4,1.0
160,Federico Mussini,0,REG,36,15.1,3.8,1.4,4.0,352,0.8,2.5,308,0.2,0.3,667,0.1,0.9,1.1,0.7,0.4,0.0,0.9,1.6
161,Matteo Imbro,0,BOL,32,13.9,3.8,1.1,3.4,315,0.8,2.5,338,0.8,0.9,867,0.3,1.5,1.8,0.8,0.5,0.1,1.2,1.3
162,Shawn James,0,MIL,22,11.5,3.7,1.5,2.5,611,0.0,0.0,0,0.7,0.8,889,1.1,2.3,3.4,0.7,0.7,0.9,1.2,2.0
163,Fabio Mian,0,CRE,29,16.3,3.6,1.4,4.2,325,0.4,2.1,213,0.4,0.5,786,0.3,0.7,1.0,0.5,0.3,0.0,0.5,2.4
164,Lorenzo D'ercole,0,ROM,30,18.8,3.4,1.2,4.0,303,0.7,2.5,297,0.3,0.4,750,0.1,1.5,1.6,1.3,0.8,0.0,0.9,1.3
165,Andrea Michelori,0,JUV,26,10.4,3.4,1.2,2.5,500,0.0,0.0,0,1.0,2.0,490,1.4,1.2,2.5,0.2,0.8,0.1,1.0,1.9
166,Mika Vukona,0,ROM,3,12.7,3.3,1.3,2.0,667,0.0,0.0,0,0.7,2.0,333,1.3,1.3,2.7,1.0,0.7,0.0,0.7,3.0
167,Tommaso Raspino,0,PES,28,17.1,3.3,1.1,4.0,277,0.4,2.0,200,0.6,0.9,720,0.6,2.2,2.8,0.5,1.0,0.0,1.4,2.5
168,Andrea Casella,0,VAR,18,9.9,3.2,1.1,3.6,308,0.7,2.3,310,0.3,0.4,714,0.8,1.1,1.9,0.2,0.3,0.0,0.4,1.3
169,Claudio Tommasini,0,JUV,30,16.4,3.1,1.1,3.3,320,0.5,2.1,250,0.4,0.5,813,0.4,0.9,1.3,1.3,0.5,0.1,0.9,2.0
170,Daniele Magro,0,PIS,26,10.9,3.0,1.2,2.0,588,0.0,0.0,0,0.7,0.9,783,1.1,2.1,3.2,0.3,0.3,0.5,0.5,1.8
171,Riccardo Bolpin,0,VEN,1,3.0,3.0,1.0,1.0,1.00,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Amedeo Tessitori,0,JUV,20,6.5,3.0,1.2,2.3,500,0.1,0.2,333,0.7,1.0,684,1.0,1.1,2.1,0.0,0.4,0.3,0.4,2.0
173,Francesco Morciano,0,NBB,1,2.0,3.0,1.0,1.0,1.00,1.0,1.0,1.00,0.0,0.0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
174,David Cournooh,0,NBB,34,13.1,2.9,1.0,3.0,327,0.5,1.6,291,0.5,0.7,720,0.4,1.1,1.5,0.7,0.2,0.1,0.7,1.7
175,Andrea Zerini,0,NBB,34,15.9,2.9,1.1,2.5,430,0.5,1.5,314,0.2,0.5,471,0.8,1.6,2.4,0.5,0.4,0.4,0.7,2.5
176,Angelo Gigli,0,MIL,13,8.5,2.8,1.2,1.7,682,0.2,0.3,500,0.4,0.8,500,0.6,1.2,1.8,0.3,0.5,0.2,0.5,0.8
177,Massimo Bulleri,0,NBB,32,9.8,2.8,0.9,2.6,361,0.5,1.6,314,0.5,0.6,750,0.3,0.8,1.1,0.4,0.4,0.0,0.6,2.0
178,Diego Flaccadori,0,TREN,25,6.9,2.8,1.1,2.6,415,0.4,1.1,393,0.2,0.2,833,0.1,0.7,0.8,0.4,0.3,0.0,0.4,0.8
179,Giacomo Devecchi,0,SAS,43,12.9,2.7,0.9,2.2,417,0.6,1.6,397,0.2,0.3,571,0.5,0.6,1.1,0.5,0.7,0.1,0.4,1.2
180,Gino Cuccarolo,0,BOL,32,13.2,2.7,0.9,2.1,448,0.0,0.0,0,0.8,1.4,543,1.3,1.5,2.8,0.4,0.1,0.4,0.7,2.0
181,Bruno Cerella,0,MIL,37,12.2,2.5,0.9,2.0,453,0.3,1.0,263,0.4,0.5,941,0.4,1.1,1.5,0.6,0.5,0.0,0.5,1.5
182,Matteo Formenti,0,SAS,31,11.2,2.5,0.9,2.4,387,0.5,1.5,354,0.1,0.2,600,0.4,0.8,1.2,0.4,0.5,0.0,0.5,1.5
183,Adam Pechacek,0,REG,16,5.3,2.5,1.1,1.7,630,0.2,0.3,600,0.2,0.4,500,0.4,0.4,0.9,0.1,0.1,0.1,0.3,1.6
184,Giovanni Pini,0,REG,37,7.7,2.4,1.0,2.0,514,0.0,0.1,250,0.3,0.5,667,0.5,0.9,1.4,0.4,0.2,0.1,0.5,2.1
185,Michele Ruzzier,0,VEN,40,12.6,2.4,0.9,2.6,343,0.3,1.2,239,0.3,0.5,619,0.3,0.4,0.6,1.6,0.4,0.0,0.9,1.8
186,Marco Ceron,0,VEN,27,6.4,2.3,0.5,1.5,341,0.4,1.0,385,0.9,1.0,852,0.1,0.8,0.9,0.1,0.2,0.0,0.5,0.7
187,Junior Cadougan,0,AVE,19,8.0,2.2,0.8,2.2,381,0.2,0.7,308,0.3,0.6,455,0.3,0.6,0.8,0.5,0.1,0.0,0.6,1.3
188,Giulio Gazzotti,0,CRE,30,10.3,2.1,0.8,2.3,368,0.3,1.0,290,0.2,0.3,556,0.8,0.8,1.6,0.3,0.3,0.1,0.9,1.6
189,Massimo Chessa,0,SAS,17,8.9,2.1,0.6,2.6,250,0.6,2.1,278,0.2,0.2,750,0.1,0.6,0.7,0.5,0.2,0.0,0.4,1.6
190,Dario Zucca,0,VEN,1,2.0,2.0,1.0,2.0,500,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
191,Ivica Radic,0,VEN,3,8.3,2.0,0.7,3.7,182,0.0,0.0,0,0.7,0.7,1.00,2.0,1.3,3.3,0.0,0.0,0.3,0.3,1.3
192,Tommaso Oxilia,0,BOL,4,4.8,2.0,0.8,1.3,600,0.3,0.8,333,0.3,0.5,500,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.0
193,Simone Bellan,0,TREN,1,2.0,2.0,1.0,1.0,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
194,Francesco Villa,0,MIL,2,1.5,2.0,0.5,0.5,1.00,0.5,0.5,1.00,0.5,1.0,500,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
195,Riccardo Cortese,0,AVE,20,7.0,2.0,0.8,2.5,300,0.5,1.6,323,0.0,0.0,0,0.1,0.9,0.9,0.2,0.3,0.0,0.4,1.0
196,Cheikh Mbodj,0,SAS,20,8.7,2.0,0.6,1.6,344,0.0,0.0,0,0.9,1.4,630,0.9,1.6,2.5,0.2,0.3,0.7,0.6,2.2
197,Nicholas Crow,0,PES,21,8.9,1.9,0.7,2.5,269,0.2,1.3,143,0.4,0.4,889,0.3,0.6,0.9,0.2,0.4,0.0,0.3,0.7
198,Antero Lehto,0,VAR,9,6.9,1.8,0.7,2.8,240,0.2,1.2,182,0.2,0.2,1.00,0.0,0.7,0.7,0.1,0.0,0.0,1.1,1.1
199,Daniele Sandri,0,ROM,24,7.5,1.8,0.6,1.2,536,0.3,0.6,400,0.3,0.3,857,0.3,0.8,1.1,0.3,0.4,0.1,0.3,1.1
200,Isaiah Armwood,0,TREN,32,8.0,1.7,0.7,1.9,371,0.0,0.3,0,0.3,0.3,727,0.8,0.9,1.7,0.1,0.3,0.4,0.6,1.0
201,Nik Cochran,0,ORL,8,11.9,1.6,0.6,1.9,333,0.4,1.1,333,0.0,0.1,0,0.3,1.0,1.3,0.9,0.4,0.0,1.3,2.0
202,Nicolo Basile,0,PES,29,12.3,1.6,0.5,2.2,238,0.3,1.1,242,0.2,0.5,500,0.3,0.9,1.2,0.9,0.5,0.0,0.7,2.2
203,Marco Reali,0,ROM,2,1.0,1.5,0.5,0.5,1.00,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Enrico Merella,0,SAS,2,1.5,1.5,0.5,1.0,500,0.5,1.0,500,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
205,Matteo De Gennaro,0,NBB,2,3.0,1.5,0.5,0.5,1.00,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
206,Marco Portannese,0,BOL,5,5.0,1.4,0.4,1.0,400,0.2,0.6,333,0.4,0.4,1.00,0.4,0.0,0.4,0.0,0.2,0.0,0.2,0.8
207,Nicola Mei,0,CRE,19,7.9,1.4,0.5,1.6,300,0.3,0.9,333,0.1,0.1,1.00,0.4,0.4,0.8,0.4,0.2,0.0,0.4,1.3
208,Davide Moretti,0,PIS,12,6.9,1.3,0.3,1.6,211,0.2,0.9,182,0.5,0.8,600,0.1,0.4,0.5,0.3,0.2,0.0,0.3,0.5
209,Andrea Rovatti,0,REG,5,2.2,1.2,0.6,0.8,750,0.0,0.2,0,0.0,0.4,0,0.0,0.6,0.6,0.2,0.2,0.2,0.2,0.8
210,Jacopo Balanzoni,0,VAR,6,6.7,1.2,0.5,1.2,429,0.0,0.2,0,0.2,0.3,500,0.2,1.2,1.3,0.0,0.3,0.0,0.5,1.8
211,Manuel Vanuzzo,0,SAS,13,6.2,1.2,0.4,1.0,385,0.2,0.6,375,0.2,0.2,1.00,0.3,0.7,1.0,0.2,0.2,0.1,0.1,0.5
212,Sedin Karavdic,0,ORL,7,4.4,1.1,0.6,1.1,500,0.0,0.1,0,0.0,0.0,0,0.1,0.1,0.3,0.1,0.3,0.0,0.4,1.3
213,Luca Lechthaler,0,AVE,25,5.4,1.1,0.4,1.0,458,0.0,0.0,0,0.2,0.4,600,0.7,1.0,1.8,0.0,0.2,0.0,0.8,1.2
214,Marco Lagana,0,CAN,14,6.9,1.1,0.4,1.4,316,0.2,0.6,333,0.0,0.1,0,0.2,0.7,0.9,0.4,0.1,0.0,0.5,1.1
215,Marco Cusin,0,SAS,2,5.5,1.0,0.5,0.5,1.00,0.0,0.0,0,0.0,0.0,0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0
216,Luca Severini,0,PIS,4,2.8,1.0,0.5,1.0,500,0.0,0.0,0,0.0,0.0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0
217,Michele Caverni,0,PES,1,1.0,1.0,0.0,0.0,0,0.0,0.0,0,1.0,2.0,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,Gabriele Pacifico,0,NBB,2,1.0,1.0,0.5,1.0,500,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,Matija Poscic,0,CRE,3,7.0,0.7,0.3,1.3,250,0.0,0.0,0,0.0,0.0,0,0.3,1.7,2.0,0.0,0.0,0.0,0.7,1.7
220,Carlo Fumagalli,0,MIL,3,1.7,0.7,0.0,0.7,0,0.0,0.0,0,0.7,0.7,1.00,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0
221,Luigi Sergio,0,JUV,6,3.7,0.5,0.2,1.0,167,0.2,0.8,200,0.0,0.0,0,0.2,0.2,0.3,0.0,0.0,0.0,0.2,1.0
222,Tommaso Bianchi,0,PIS,4,1.3,0.5,0.3,0.3,1.00,0.0,0.0,0,0.0,0.0,0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3
223,Jonathan Tabu,0,MIL,9,4.6,0.4,0.2,0.9,250,0.0,0.4,0,0.0,0.0,0,0.0,0.1,0.1,0.7,0.3,0.0,0.2,1.2
224,Lorenzo Tortu',0,PES,5,2.4,0.4,0.2,0.4,500,0.0,0.2,0,0.0,0.0,0,0.2,0.4,0.6,0.2,0.2,0.0,0.4,0.4
225,Corrado Bianconi,0,ORL,7,2.0,0.1,0.0,0.7,0,0.0,0.4,0,0.1,0.3,500,0.0,0.3,0.3,0.1,0.3,0.0,0.3,0.3
226,Giuseppe Altavilla,0,NBB,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
227,Arturs Strautins,0,REG,3,1.7,0.0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0
228,Alessandro Romano,0,VEN,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
229,Filippo Testa,0,VAR,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,Gabe Stefanini,0,REG,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
231,Martino Mastellari,0,PIS,5,1.2,0.0,0.0,0.4,0,0.0,0.4,0,0.0,0.0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2
232,Oleksandr Kushchev,0,ROM,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Riccardo Visconti,0,VEN,2,1.0,0.0,0.0,1.5,0,0.0,1.5,0,0.0,1.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
234,Roberto Vercellino,0,BOL,2,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
235,Matteo Finamore,0,ROM,1,3.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,Jacopo Lepri,0,VAR,4,1.0,0.0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,Giacomo Bloise,0,CAN,8,1.8,0.0,0.0,0.4,0,0.0,0.1,0,0.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
238,Ruben Calo,0,MIL,1,1.0,0.0,0.0,2.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Lorenzo Ambrosin,0,VEN,1,1.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,Alioune Guisse,0,VEN,1,2.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
241,Marco Strati,0,ORL,2,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5
242,Brandon Solazzi,0,PES,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,Federico Motta,0,ORL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Giacomo Nocolini,0,PES,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,Gabriele Benetti,0,BOL,14,2.2,0.0,0.0,0.4,0,0.0,0.3,0,0.0,0.0,0,0.1,0.2,0.3,0.0,0.1,0.0,0.1,0.3
246,Andrea Tassinari,0,BOL,6,2.2,0.0,0.0,0.7,0,0.0,0.5,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
247,Lorenzo Capuano,0,JUV,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Marco Salari,0,ROM,1,1.0,0.0,0.0,1.0,0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,Giovanni Severini,0,AVE,3,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0
250,Giacomo Maspero,0,CAN,4,1.5,0.0,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
251,Riccardo Cattapan,0,BOL,1,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
